mouse,distance_microns,grey_value,grey_value_normalised,,
B,39.307,15.7019,0.315731549,7.1242,34.2919
B,39.931,14.7205,0.27960777,7.1242,34.2919
B,40.555,14.2484,0.262230516,7.1242,34.2919
B,41.179,16.1988,0.334021651,7.1242,34.2919
B,41.803,20.5652,0.494741918,7.1242,34.2919
B,42.427,22.6149,0.570188128,7.1242,34.2919
B,43.051,22.2733,0.557614373,7.1242,34.2919
B,43.675,20.2857,0.484453966,7.1242,34.2919
B,44.299,17.8261,0.393919986,7.1242,34.2919
B,44.923,20.795,0.503200492,7.1242,34.2919
B,45.547,29.7205,0.831734008,7.1242,34.2919
B,46.171,31.1553,0.884546723,7.1242,34.2919
B,46.794,25.3478,0.670781848,7.1242,34.2919
B,47.418,24.528,0.640606308,7.1242,34.2919
B,48.042,27.1304,0.73639653,7.1242,34.2919
B,48.666,28.5652,0.789209245,7.1242,34.2919
B,49.29,32.0497,0.91746817,7.1242,34.2919
B,49.914,34.2919,1,7.1242,34.2919
B,50.538,32.9441,0.950389617,7.1242,34.2919
B,51.162,28.0621,0.770690931,7.1242,34.2919
B,51.786,23.4534,0.601051985,7.1242,34.2919
B,52.41,21.3043,0.521947018,7.1242,34.2919
B,53.034,19.2609,0.446732701,7.1242,34.2919
B,53.658,17.8509,0.394832835,7.1242,34.2919
B,54.282,17.5031,0.382030868,7.1242,34.2919
B,54.905,18.2795,0.410608922,7.1242,34.2919
B,55.529,18.8012,0.429811872,7.1242,34.2919
B,56.153,18.9752,0.436216537,7.1242,34.2919
B,56.777,19.8137,0.467080393,7.1242,34.2919
B,57.401,18.1304,0.405120787,7.1242,34.2919
B,58.025,17.7019,0.389348381,7.1242,34.2919
B,58.649,19.1615,0.443073944,7.1242,34.2919
B,59.273,22.8634,0.579335019,7.1242,34.2919
B,59.897,23.2174,0.592365198,7.1242,34.2919
B,60.521,21.2298,0.519204791,7.1242,34.2919
B,61.145,19.9193,0.470967362,7.1242,34.2919
B,61.769,18.8696,0.432329568,7.1242,34.2919
B,62.393,16.882,0.35916916,7.1242,34.2919
B,63.017,16.4161,0.342020119,7.1242,34.2919
B,63.64,13.9689,0.251942564,7.1242,34.2919
B,64.264,11.6149,0.165295553,7.1242,34.2919
B,64.888,11.3416,0.155235813,7.1242,34.2919
B,65.512,11.1739,0.149063042,7.1242,34.2919
B,66.136,11.5155,0.161636797,7.1242,34.2919
B,66.76,10.441,0.122086154,7.1242,34.2919
B,67.384,9.8012,0.098536129,7.1242,34.2919
B,68.008,10.0124,0.106310067,7.1242,34.2919
B,68.632,9.8634,0.100825613,7.1242,34.2919
B,69.256,9.7205,0.09556569,7.1242,34.2919
B,69.88,9.1491,0.074533361,7.1242,34.2919
B,70.504,9.0062,0.069273439,7.1242,34.2919
B,71.128,8.9814,0.06836059,7.1242,34.2919
B,71.751,9.4286,0.084821314,7.1242,34.2919
B,72.375,10.0435,0.107454808,7.1242,34.2919
B,72.999,11.5776,0.163922599,7.1242,34.2919
B,73.623,12.2547,0.188845578,7.1242,34.2919
B,74.247,11.5466,0.162781538,7.1242,34.2919
B,74.871,10.0994,0.109512399,7.1242,34.2919
B,75.495,9.3416,0.081618981,7.1242,34.2919
B,76.119,9.0497,0.070874605,7.1242,34.2919
B,76.743,8.9627,0.067672273,7.1242,34.2919
B,77.367,8.9379,0.066759424,7.1242,34.2919
B,77.991,8.5652,0.053040927,7.1242,34.2919
B,78.615,8.6832,0.05738432,7.1242,34.2919
B,79.239,8.9006,0.06538647,7.1242,34.2919
B,79.863,8.6957,0.057844426,7.1242,34.2919
B,80.486,8.677,0.057156108,7.1242,34.2919
B,81.11,8.1863,0.039094219,7.1242,34.2919
B,81.734,8.323,0.044125929,7.1242,34.2919
B,82.358,8.7329,0.059213699,7.1242,34.2919
B,82.982,8.5652,0.053040927,7.1242,34.2919
B,83.606,8.2422,0.041151809,7.1242,34.2919
B,84.23,8.7329,0.059213699,7.1242,34.2919
B,84.854,8.4845,0.050070488,7.1242,34.2919
B,85.478,8.4596,0.049153959,7.1242,34.2919
B,86.102,8.2547,0.041611914,7.1242,34.2919
B,86.726,9.1739,0.07544621,7.1242,34.2919
B,87.35,9.1677,0.075217998,7.1242,34.2919
B,87.974,9.0186,0.069729863,7.1242,34.2919
B,88.598,8.9503,0.067215848,7.1242,34.2919
B,89.221,8.8634,0.064017197,7.1242,34.2919
B,89.845,9.2422,0.077960225,7.1242,34.2919
B,90.469,9.5217,0.088248177,7.1242,34.2919
B,91.093,9.1242,0.073616832,7.1242,34.2919
B,91.717,9.2298,0.0775038,7.1242,34.2919
B,92.341,9.4224,0.084593101,7.1242,34.2919
B,92.965,9.472,0.086418799,7.1242,34.2919
B,93.589,9.3416,0.081618981,7.1242,34.2919
B,94.213,9.1491,0.074533361,7.1242,34.2919
B,94.837,9.0311,0.070189968,7.1242,34.2919
B,95.461,9.1304,0.073845044,7.1242,34.2919
B,96.085,8.9441,0.066987636,7.1242,34.2919
