mouse,distance_microns,grey_value,grey_value_normalised,,
B,245.827,4.6149,0.149572063,0.3665,28.7702
B,246.451,5.0497,0.164879928,0.3665,28.7702
B,247.075,3.9814,0.12726863,0.3665,28.7702
B,247.699,4.5901,0.148698937,0.3665,28.7702
B,248.322,3.7081,0.117646645,0.3665,28.7702
B,248.946,3.9193,0.125082296,0.3665,28.7702
B,249.57,4.5155,0.146072519,0.3665,28.7702
B,250.194,4.1925,0.134700761,0.3665,28.7702
B,250.818,4.5031,0.145635956,0.3665,28.7702
B,251.442,4.0683,0.130328091,0.3665,28.7702
B,252.066,4.236,0.136232251,0.3665,28.7702
B,252.69,3.9938,0.127705193,0.3665,28.7702
B,253.314,4.4845,0.144981112,0.3665,28.7702
B,253.938,3.9938,0.127705193,0.3665,28.7702
B,254.562,4.7329,0.153726451,0.3665,28.7702
B,255.186,3.4534,0.108679503,0.3665,28.7702
B,255.81,4.118,0.132077863,0.3665,28.7702
B,256.434,2.8447,0.087249196,0.3665,28.7702
B,257.057,3.9317,0.125518858,0.3665,28.7702
B,257.681,4.1242,0.132296145,0.3665,28.7702
B,258.305,4.4472,0.143667902,0.3665,28.7702
B,258.929,4.6646,0.151321835,0.3665,28.7702
B,259.553,4.8509,0.157880839,0.3665,28.7702
B,260.177,4.7081,0.152853325,0.3665,28.7702
B,260.801,4.4907,0.145199393,0.3665,28.7702
B,261.425,4.2174,0.135577407,0.3665,28.7702
B,262.049,3.2733,0.10233878,0.3665,28.7702
B,262.673,3.7329,0.11851977,0.3665,28.7702
B,263.297,4.4907,0.145199393,0.3665,28.7702
B,263.921,3.9441,0.125955421,0.3665,28.7702
B,264.545,3.6708,0.116333435,0.3665,28.7702
B,265.168,5.2547,0.172097297,0.3665,28.7702
B,265.792,4.4161,0.142572975,0.3665,28.7702
B,266.416,3.1863,0.099275799,0.3665,28.7702
B,267.04,3.4037,0.106929731,0.3665,28.7702
B,267.664,4.5776,0.148258854,0.3665,28.7702
B,268.288,3.9317,0.125518858,0.3665,28.7702
B,268.912,3.8944,0.124205649,0.3665,28.7702
B,269.536,4.1739,0.134045917,0.3665,28.7702
B,270.16,4.7019,0.152635044,0.3665,28.7702
B,270.784,4.7329,0.153726451,0.3665,28.7702
B,271.408,4.4658,0.144322747,0.3665,28.7702
B,272.032,4.7143,0.153071607,0.3665,28.7702
B,272.656,4.3354,0.139731796,0.3665,28.7702
B,273.279,3.5155,0.110865838,0.3665,28.7702
B,273.903,4.354,0.14038664,0.3665,28.7702
B,274.527,4.5342,0.146730884,0.3665,28.7702
B,275.151,4.1304,0.132514426,0.3665,28.7702
B,275.775,3.7081,0.117646645,0.3665,28.7702
B,276.399,3.2422,0.101243852,0.3665,28.7702
B,277.023,3.9752,0.127050349,0.3665,28.7702
B,277.647,3.2795,0.102557061,0.3665,28.7702
B,278.271,4.3727,0.141045005,0.3665,28.7702
B,278.895,4.1056,0.1316413,0.3665,28.7702
B,279.519,3.7019,0.117428363,0.3665,28.7702
B,280.143,3.8944,0.124205649,0.3665,28.7702
B,280.767,3.764,0.119614698,0.3665,28.7702
B,281.391,4.6708,0.151540116,0.3665,28.7702
B,282.014,4.913,0.160067174,0.3665,28.7702
B,282.638,4.528,0.146512602,0.3665,28.7702
B,283.262,4.1242,0.132296145,0.3665,28.7702
B,283.886,4.4099,0.142354693,0.3665,28.7702
B,284.51,3.2112,0.100152445,0.3665,28.7702
B,285.134,4.0124,0.128360038,0.3665,28.7702
B,285.758,3.6522,0.115678591,0.3665,28.7702
B,286.382,4.5466,0.147167446,0.3665,28.7702
B,287.006,4.6273,0.150008626,0.3665,28.7702
B,287.63,4.4037,0.142136412,0.3665,28.7702
B,288.254,4.0621,0.13010981,0.3665,28.7702
B,288.878,4.4596,0.144104465,0.3665,28.7702
B,289.502,4.8012,0.156131067,0.3665,28.7702
B,290.125,4.3727,0.141045005,0.3665,28.7702
B,290.749,4.7764,0.155257942,0.3665,28.7702
B,291.373,4.4596,0.144104465,0.3665,28.7702
B,291.997,3.9627,0.126610266,0.3665,28.7702
B,292.621,5.087,0.166193137,0.3665,28.7702
B,293.245,4.559,0.147604009,0.3665,28.7702
B,293.869,4.236,0.136232251,0.3665,28.7702
B,294.493,3.9938,0.127705193,0.3665,28.7702
B,295.117,4.5528,0.147385728,0.3665,28.7702
B,295.741,3.7019,0.117428363,0.3665,28.7702
B,296.365,4.2484,0.136668814,0.3665,28.7702
B,296.989,4.0311,0.129018403,0.3665,28.7702
B,297.613,3.6646,0.116115154,0.3665,28.7702
B,298.237,4.6522,0.150885272,0.3665,28.7702
B,298.86,5.8571,0.193305802,0.3665,28.7702
B,299.484,4.1863,0.134482479,0.3665,28.7702
B,300.108,4.441,0.143449621,0.3665,28.7702
B,300.732,4.0186,0.128578319,0.3665,28.7702
B,301.356,4.441,0.143449621,0.3665,28.7702
B,301.98,4.9689,0.162035228,0.3665,28.7702
B,302.604,4.5776,0.148258854,0.3665,28.7702
B,303.228,4.3851,0.141481568,0.3665,28.7702
B,303.852,4.0621,0.13010981,0.3665,28.7702
B,304.476,4.4161,0.142572975,0.3665,28.7702
B,305.1,4.4907,0.145199393,0.3665,28.7702
B,305.724,3.7391,0.118738052,0.3665,28.7702
B,306.348,4.5404,0.146949165,0.3665,28.7702
B,306.971,4.1925,0.134700761,0.3665,28.7702
B,307.595,3.9938,0.127705193,0.3665,28.7702
B,308.219,4.1677,0.133827635,0.3665,28.7702
B,308.843,3.4907,0.109992712,0.3665,28.7702
B,309.467,5.5342,0.181937564,0.3665,28.7702
B,310.091,4.5342,0.146730884,0.3665,28.7702
B,310.715,4.4907,0.145199393,0.3665,28.7702
B,311.339,4.6273,0.150008626,0.3665,28.7702
B,311.963,4.118,0.132077863,0.3665,28.7702
B,312.587,4.3292,0.139513514,0.3665,28.7702
B,313.211,5.1863,0.16968916,0.3665,28.7702
B,313.835,4.7391,0.153944733,0.3665,28.7702
B,314.459,4.0311,0.129018403,0.3665,28.7702
B,315.083,4.2671,0.137327179,0.3665,28.7702
B,315.706,4.9255,0.160507258,0.3665,28.7702
B,316.33,5.6522,0.186091953,0.3665,28.7702
B,316.954,4.2236,0.135795689,0.3665,28.7702
B,317.578,4.0621,0.13010981,0.3665,28.7702
B,318.202,4.4348,0.14323134,0.3665,28.7702
B,318.826,5.0248,0.164003281,0.3665,28.7702
B,319.45,3.882,0.123769086,0.3665,28.7702
B,320.074,4.5342,0.146730884,0.3665,28.7702
B,320.698,4.3292,0.139513514,0.3665,28.7702
B,321.322,4.1491,0.133172791,0.3665,28.7702
B,321.946,3.8882,0.123987368,0.3665,28.7702
B,322.57,3.6708,0.116333435,0.3665,28.7702
B,323.194,4.4286,0.143013058,0.3665,28.7702
B,323.817,4.1925,0.134700761,0.3665,28.7702
B,324.441,5.4472,0.178874583,0.3665,28.7702
B,325.065,5.6894,0.187401641,0.3665,28.7702
B,325.689,4.1925,0.134700761,0.3665,28.7702
B,326.313,4.205,0.135140844,0.3665,28.7702
B,326.937,5.2174,0.170784088,0.3665,28.7702
B,327.561,4.5217,0.1462908,0.3665,28.7702
B,328.185,4.4224,0.142794777,0.3665,28.7702
B,328.809,5.2484,0.171875495,0.3665,28.7702
B,329.433,3.9752,0.127050349,0.3665,28.7702
B,330.057,4.8944,0.15941233,0.3665,28.7702
B,330.681,4.5093,0.145854237,0.3665,28.7702
B,331.305,4.7453,0.154163014,0.3665,28.7702
B,331.929,4.5404,0.146949165,0.3665,28.7702
B,332.552,3.9068,0.124642212,0.3665,28.7702
B,333.176,3.7081,0.117646645,0.3665,28.7702
B,333.8,4.4472,0.143667902,0.3665,28.7702
B,334.424,4.2547,0.136890616,0.3665,28.7702
B,335.048,3.3292,0.104306833,0.3665,28.7702
B,335.672,4.1242,0.132296145,0.3665,28.7702
B,336.296,4.1801,0.134264198,0.3665,28.7702
B,336.92,3.5093,0.110647556,0.3665,28.7702
B,337.544,5,0.163130156,0.3665,28.7702
B,338.168,5.6522,0.186091953,0.3665,28.7702
B,338.792,4.0311,0.129018403,0.3665,28.7702
B,339.416,4.0621,0.13010981,0.3665,28.7702
B,340.04,3.9006,0.124423931,0.3665,28.7702
B,340.663,4.2981,0.138418586,0.3665,28.7702
B,341.287,4.646,0.150666991,0.3665,28.7702
B,341.911,4.472,0.144541028,0.3665,28.7702
B,342.535,4.2919,0.138200305,0.3665,28.7702
B,343.159,4.1988,0.134922563,0.3665,28.7702
B,343.783,4.6087,0.149353781,0.3665,28.7702
B,344.407,5.1863,0.16968916,0.3665,28.7702
B,345.031,5.3043,0.173843549,0.3665,28.7702
B,345.655,4.6646,0.151321835,0.3665,28.7702
B,346.279,4.0932,0.131204737,0.3665,28.7702
B,346.903,4.2733,0.137545461,0.3665,28.7702
B,347.527,3.7143,0.117864926,0.3665,28.7702
B,348.151,4.1491,0.133172791,0.3665,28.7702
B,348.775,5.2298,0.171220651,0.3665,28.7702
B,349.398,5.4845,0.180187792,0.3665,28.7702
B,350.022,4.4099,0.142354693,0.3665,28.7702
B,350.646,3.1304,0.097307745,0.3665,28.7702
B,351.27,4.0435,0.129454965,0.3665,28.7702
B,351.894,4.4224,0.142794777,0.3665,28.7702
B,352.518,5.0683,0.165534772,0.3665,28.7702
B,353.142,4.2671,0.137327179,0.3665,28.7702
B,353.766,4.2422,0.136450533,0.3665,28.7702
B,354.39,3.8944,0.124205649,0.3665,28.7702
B,355.014,4.9255,0.160507258,0.3665,28.7702
B,355.638,4.528,0.146512602,0.3665,28.7702
B,356.262,5.6087,0.184560462,0.3665,28.7702
B,356.886,5.5714,0.183247253,0.3665,28.7702
B,357.509,5,0.163130156,0.3665,28.7702
B,358.133,5.1304,0.167721107,0.3665,28.7702
B,358.757,4.646,0.150666991,0.3665,28.7702
B,359.381,4.7019,0.152635044,0.3665,28.7702
B,360.005,4.6211,0.149790344,0.3665,28.7702
B,360.629,3.5714,0.112833891,0.3665,28.7702
B,361.253,5.5652,0.183028972,0.3665,28.7702
B,361.877,6.0311,0.199431764,0.3665,28.7702
B,362.501,4.8696,0.158539204,0.3665,28.7702
B,363.125,3.8012,0.120924387,0.3665,28.7702
B,363.749,5.0683,0.165534772,0.3665,28.7702
B,364.373,4.1056,0.1316413,0.3665,28.7702
B,364.997,4.4472,0.143667902,0.3665,28.7702
B,365.621,4.8385,0.157444277,0.3665,28.7702
B,366.244,5.5031,0.180842637,0.3665,28.7702
B,366.868,4.6273,0.150008626,0.3665,28.7702
B,367.492,4.0683,0.130328091,0.3665,28.7702
B,368.116,4.4286,0.143013058,0.3665,28.7702
B,368.74,5.0559,0.165098209,0.3665,28.7702
B,369.364,4.8758,0.158757486,0.3665,28.7702
B,369.988,4.7888,0.155694505,0.3665,28.7702
B,370.612,4.3851,0.141481568,0.3665,28.7702
B,371.236,4.1863,0.134482479,0.3665,28.7702
B,371.86,4.5466,0.147167446,0.3665,28.7702
B,372.484,6.1739,0.204459278,0.3665,28.7702
B,373.108,5.9814,0.197681992,0.3665,28.7702
B,373.732,5.0745,0.165753053,0.3665,28.7702
B,374.355,4.2795,0.137763742,0.3665,28.7702
B,374.979,5.0497,0.164879928,0.3665,28.7702
B,375.603,4.6025,0.1491355,0.3665,28.7702
B,376.227,4.7702,0.15503966,0.3665,28.7702
B,376.851,5.6522,0.186091953,0.3665,28.7702
B,377.475,4.3292,0.139513514,0.3665,28.7702
B,378.099,4.6894,0.152194961,0.3665,28.7702
B,378.723,5.118,0.167284544,0.3665,28.7702
B,379.347,5.3292,0.174720195,0.3665,28.7702
B,379.971,5.3602,0.175811602,0.3665,28.7702
B,380.595,5.1739,0.169252597,0.3665,28.7702
B,381.219,5.6522,0.186091953,0.3665,28.7702
B,381.843,5.3168,0.174283632,0.3665,28.7702
B,382.466,5.354,0.175593321,0.3665,28.7702
B,383.09,4.9752,0.16225703,0.3665,28.7702
B,383.714,4.6211,0.149790344,0.3665,28.7702
B,384.338,5.2484,0.171875495,0.3665,28.7702
B,384.962,5.1366,0.167939388,0.3665,28.7702
B,385.586,4.9876,0.162693593,0.3665,28.7702
B,386.21,5.6957,0.187623443,0.3665,28.7702
B,386.834,6.0932,0.201618099,0.3665,28.7702
B,387.458,4.2671,0.137327179,0.3665,28.7702
B,388.082,5.5093,0.181060918,0.3665,28.7702
B,388.706,4.646,0.150666991,0.3665,28.7702
B,389.33,5.882,0.194182448,0.3665,28.7702
B,389.954,5.6957,0.187623443,0.3665,28.7702
B,390.578,4.3665,0.140826723,0.3665,28.7702
B,391.201,4.3354,0.139731796,0.3665,28.7702
B,391.825,5.1739,0.169252597,0.3665,28.7702
B,392.449,4.6087,0.149353781,0.3665,28.7702
B,393.073,4.1242,0.132296145,0.3665,28.7702
B,393.697,4.646,0.150666991,0.3665,28.7702
B,394.321,5.118,0.167284544,0.3665,28.7702
B,394.945,3.6584,0.115896873,0.3665,28.7702
B,395.569,4.2547,0.136890616,0.3665,28.7702
B,396.193,5.3168,0.174283632,0.3665,28.7702
B,396.817,5.472,0.179747709,0.3665,28.7702
B,397.441,6.118,0.202491225,0.3665,28.7702
B,398.065,4.7143,0.153071607,0.3665,28.7702
B,398.689,6.2298,0.206427332,0.3665,28.7702
B,399.312,5.4534,0.179092865,0.3665,28.7702
B,399.936,5.6894,0.187401641,0.3665,28.7702
B,400.56,5.5528,0.182592409,0.3665,28.7702
C,0,0.6957,0,0.6957,35.6025
C,0.624,1.2919,0.017079767,0.6957,35.6025
C,1.248,1.3292,0.018148326,0.6957,35.6025
C,1.872,0.9503,0.007293708,0.6957,35.6025
C,2.496,1.7391,0.029891024,0.6957,35.6025
C,3.12,2.2174,0.043593225,0.6957,35.6025
C,3.744,2.3727,0.048042215,0.6957,35.6025
C,4.367,2.4534,0.050354086,0.6957,35.6025
C,4.991,2.9689,0.065121982,0.6957,35.6025
C,5.615,3.559,0.082026998,0.6957,35.6025
C,6.239,3.7391,0.087186451,0.6957,35.6025
C,6.863,4.5031,0.109073304,0.6957,35.6025
C,7.487,4.5404,0.110141863,0.6957,35.6025
C,8.111,3.9627,0.093592079,0.6957,35.6025
C,8.735,4.0248,0.095371102,0.6957,35.6025
C,9.359,4.8882,0.120105538,0.6957,35.6025
C,9.983,5.2112,0.12935875,0.6957,35.6025
C,10.607,5.7081,0.143593798,0.6957,35.6025
C,11.231,6.3106,0.160854046,0.6957,35.6025
C,11.855,5.6025,0.1405686,0.6957,35.6025
C,12.479,7.1118,0.183806594,0.6957,35.6025
C,13.102,7.5155,0.195371675,0.6957,35.6025
C,13.726,8.9006,0.235051623,0.6957,35.6025
C,14.35,12.2857,0.332026998,0.6957,35.6025
C,14.974,15.1553,0.414234476,0.6957,35.6025
C,15.598,14.6708,0.400354659,0.6957,35.6025
C,16.222,11.6646,0.314233903,0.6957,35.6025
C,16.846,9.6335,0.256047532,0.6957,35.6025
C,17.47,8.4037,0.220816574,0.6957,35.6025
C,18.094,8.6894,0.229001226,0.6957,35.6025
C,18.718,9.8571,0.262453161,0.6957,35.6025
C,19.342,9.9814,0.266014072,0.6957,35.6025
C,19.966,9.7329,0.258895115,0.6957,35.6025
C,20.59,11.118,0.298575063,0.6957,35.6025
C,21.213,10.8075,0.289679948,0.6957,35.6025
C,21.837,11.5404,0.310675857,0.6957,35.6025
C,22.461,13.7267,0.373308353,0.6957,35.6025
C,23.085,18.2236,0.502134255,0.6957,35.6025
C,23.709,20.0621,0.554803076,0.6957,35.6025
C,24.333,19.8137,0.547686984,0.6957,35.6025
C,24.957,16.3602,0.448752106,0.6957,35.6025
C,25.581,14.7391,0.402311298,0.6957,35.6025
C,26.205,14.5404,0.396618997,0.6957,35.6025
C,26.829,14.1118,0.384340587,0.6957,35.6025
C,27.453,11.5217,0.310140145,0.6957,35.6025
C,28.077,14.9938,0.40960787,0.6957,35.6025
C,28.701,17.5155,0.481848809,0.6957,35.6025
C,29.325,19.3168,0.533451935,0.6957,35.6025
C,29.948,19.3354,0.533984782,0.6957,35.6025
C,30.572,17.4224,0.479181707,0.6957,35.6025
C,31.196,16.3354,0.448041642,0.6957,35.6025
C,31.82,15.0248,0.410495949,0.6957,35.6025
C,32.444,14.1304,0.384873434,0.6957,35.6025
C,33.068,13.6584,0.371351714,0.6957,35.6025
C,33.692,14.6398,0.39946658,0.6957,35.6025
C,34.316,15.3602,0.420104392,0.6957,35.6025
C,34.94,17.3416,0.476866971,0.6957,35.6025
C,35.564,19.2236,0.530781968,0.6957,35.6025
C,36.188,18.2298,0.50231187,0.6957,35.6025
C,36.812,17.236,0.473841773,0.6957,35.6025
C,37.436,17.4472,0.47989217,0.6957,35.6025
C,38.059,18.1304,0.499464288,0.6957,35.6025
C,38.683,18.6522,0.514412665,0.6957,35.6025
C,39.307,24.6335,0.685763232,0.6957,35.6025
C,39.931,32.0062,0.896974229,0.6957,35.6025
C,40.555,27.472,0.767079767,0.6957,35.6025
C,41.179,20.7578,0.57473329,0.6957,35.6025
C,41.803,21.7081,0.601957212,0.6957,35.6025
C,42.427,23.5528,0.654803649,0.6957,35.6025
C,43.051,24.8944,0.693237421,0.6957,35.6025
C,43.675,22.2547,0.617616052,0.6957,35.6025
C,44.299,23.2671,0.646618997,0.6957,35.6025
C,44.923,27.4969,0.767793095,0.6957,35.6025
C,45.547,27.4286,0.765836456,0.6957,35.6025
C,46.171,25.2298,0.702845864,0.6957,35.6025
C,46.794,26.9503,0.752134255,0.6957,35.6025
C,47.418,31.2484,0.875264991,0.6957,35.6025
C,48.042,31.9689,0.895905669,0.6957,35.6025
C,48.666,23.2547,0.646263765,0.6957,35.6025
C,49.29,17.7391,0.488254438,0.6957,35.6025
C,49.914,17.3789,0.477935531,0.6957,35.6025
C,50.538,19.8634,0.549110775,0.6957,35.6025
C,51.162,25.6957,0.716192833,0.6957,35.6025
C,51.786,26.5963,0.741992964,0.6957,35.6025
C,52.41,22.2795,0.618326515,0.6957,35.6025
C,53.034,25.6335,0.714410946,0.6957,35.6025
C,53.658,35.6025,1,0.6957,35.6025
C,54.282,33.5404,0.94092555,0.6957,35.6025
C,54.905,23.354,0.649108483,0.6957,35.6025
C,55.529,16.8571,0.462987154,0.6957,35.6025
C,56.153,17.441,0.479714554,0.6957,35.6025
C,56.777,19.1429,0.528470098,0.6957,35.6025
C,57.401,23.5963,0.656049824,0.6957,35.6025
C,58.025,24.7143,0.688077968,0.6957,35.6025
C,58.649,24.5901,0.684519922,0.6957,35.6025
C,59.273,20.4224,0.565124847,0.6957,35.6025
C,59.897,15.8944,0.435408001,0.6957,35.6025
C,60.521,16.6398,0.456762006,0.6957,35.6025
C,61.145,20.3602,0.563342959,0.6957,35.6025
C,61.769,20.087,0.555516404,0.6957,35.6025
C,62.393,21.1925,0.587186451,0.6957,35.6025
C,63.017,20.5342,0.568327661,0.6957,35.6025
C,63.64,19.2236,0.530781968,0.6957,35.6025
C,64.264,19.9938,0.552846437,0.6957,35.6025
C,64.888,16.1242,0.441991245,0.6957,35.6025
C,65.512,12.7578,0.345551583,0.6957,35.6025
C,66.136,12.3478,0.333806021,0.6957,35.6025
C,66.76,15.1118,0.4129883,0.6957,35.6025
C,67.384,14.3975,0.392525239,0.6957,35.6025
C,68.008,13.0311,0.353381003,0.6957,35.6025
C,68.632,13.3478,0.362453734,0.6957,35.6025
C,69.256,13.7267,0.373308353,0.6957,35.6025
C,69.88,10.6273,0.28451763,0.6957,35.6025
C,70.504,8.8509,0.233627832,0.6957,35.6025
C,71.128,9.7143,0.258362268,0.6957,35.6025
C,71.751,9.5714,0.254268509,0.6957,35.6025
C,72.375,9.6149,0.255514685,0.6957,35.6025
C,72.999,11.9752,0.323131883,0.6957,35.6025
C,73.623,12.7081,0.344127792,0.6957,35.6025
C,74.247,13,0.352490059,0.6957,35.6025
C,74.871,10.7516,0.288078541,0.6957,35.6025
C,75.495,9.5528,0.253735662,0.6957,35.6025
C,76.119,8.8385,0.2332726,0.6957,35.6025
C,76.743,7.6211,0.198396874,0.6957,35.6025
C,77.367,8.1118,0.212454307,0.6957,35.6025
C,77.991,7.8137,0.203914424,0.6957,35.6025
C,78.615,8.6149,0.226866971,0.6957,35.6025
C,79.239,7.7329,0.201599688,0.6957,35.6025
C,79.863,7.1491,0.184875153,0.6957,35.6025
C,80.486,7.3416,0.190389838,0.6957,35.6025
C,81.11,7.1429,0.184697537,0.6957,35.6025
C,81.734,7.7888,0.203201095,0.6957,35.6025
C,82.358,8.0994,0.212099075,0.6957,35.6025
C,82.982,7.5155,0.195371675,0.6957,35.6025
C,83.606,8.5342,0.224555101,0.6957,35.6025
C,84.23,8.3106,0.218149472,0.6957,35.6025
C,84.854,8.236,0.216012353,0.6957,35.6025
C,85.478,6.8634,0.176690502,0.6957,35.6025
C,86.102,6.3043,0.160673565,0.6957,35.6025
C,86.726,6.7267,0.172774359,0.6957,35.6025
C,87.35,8.0373,0.210320052,0.6957,35.6025
C,87.974,7.4969,0.194838828,0.6957,35.6025
C,88.597,7.5093,0.19519406,0.6957,35.6025
C,89.221,6.9441,0.179002372,0.6957,35.6025
C,89.845,7.7826,0.20302348,0.6957,35.6025
C,90.469,7.2298,0.187187024,0.6957,35.6025
C,91.093,6.5031,0.16636873,0.6957,35.6025
C,91.717,7.5404,0.196085003,0.6957,35.6025
C,92.341,7.4845,0.194483596,0.6957,35.6025
C,92.965,7.3043,0.189321278,0.6957,35.6025
C,93.589,8.3106,0.218149472,0.6957,35.6025
C,94.213,7.5963,0.197686411,0.6957,35.6025
C,94.837,6.3602,0.162274972,0.6957,35.6025
C,95.461,6.8509,0.176332405,0.6957,35.6025
C,96.085,7.1491,0.184875153,0.6957,35.6025
C,96.708,7.4596,0.193770268,0.6957,35.6025
C,97.332,7.4596,0.193770268,0.6957,35.6025
C,97.956,7.3851,0.191636014,0.6957,35.6025
C,98.58,7.6087,0.198041642,0.6957,35.6025
C,99.204,7.3727,0.191280782,0.6957,35.6025
C,99.828,6.882,0.177223349,0.6957,35.6025
C,100.452,7.559,0.196617851,0.6957,35.6025
C,101.076,7.7702,0.202668248,0.6957,35.6025
C,101.7,8.0683,0.211208131,0.6957,35.6025
C,102.324,8.6957,0.229181707,0.6957,35.6025
C,102.948,8.0621,0.211030516,0.6957,35.6025
C,103.572,8.9565,0.23665303,0.6957,35.6025
C,104.196,10.4534,0.279535792,0.6957,35.6025
C,104.82,13.0497,0.353913851,0.6957,35.6025
C,105.443,12.8696,0.348754397,0.6957,35.6025
C,106.067,11.5901,0.312099648,0.6957,35.6025
C,106.691,11.3354,0.304803076,0.6957,35.6025
C,107.315,10.3354,0.276155362,0.6957,35.6025
C,107.939,7.913,0.206759141,0.6957,35.6025
C,108.563,6.5093,0.166546346,0.6957,35.6025
C,109.187,6.1801,0.157115519,0.6957,35.6025
C,109.811,5.646,0.141814775,0.6957,35.6025
C,110.435,6.6708,0.171172952,0.6957,35.6025
C,111.059,5.9503,0.150532275,0.6957,35.6025
C,111.683,7.1677,0.185408001,0.6957,35.6025
C,112.307,7.6584,0.199465434,0.6957,35.6025
C,112.931,8.087,0.211743844,0.6957,35.6025
C,113.554,6.8447,0.176154789,0.6957,35.6025
C,114.178,6.8882,0.177400965,0.6957,35.6025
C,114.802,6.7764,0.174198151,0.6957,35.6025
C,115.426,6.4596,0.165122555,0.6957,35.6025
C,116.05,5.9565,0.15070989,0.6957,35.6025
C,116.674,4.9814,0.122775505,0.6957,35.6025
C,117.298,5.7516,0.144839974,0.6957,35.6025
C,117.922,6.8696,0.176868117,0.6957,35.6025
C,118.546,6.9689,0.179712835,0.6957,35.6025
C,119.17,6.7516,0.173487687,0.6957,35.6025
C,119.794,6.5528,0.167792522,0.6957,35.6025
C,120.418,6.646,0.170462489,0.6957,35.6025
C,121.042,8.0311,0.210142436,0.6957,35.6025
C,121.666,7.4534,0.193592652,0.6957,35.6025
C,122.289,7.5155,0.195371675,0.6957,35.6025
C,122.913,7.7329,0.201599688,0.6957,35.6025
C,123.537,7.7081,0.200889225,0.6957,35.6025
C,124.161,8.323,0.218504704,0.6957,35.6025
C,124.785,7.5093,0.19519406,0.6957,35.6025
C,125.409,8.0683,0.211208131,0.6957,35.6025
C,126.033,7.6894,0.200353513,0.6957,35.6025
C,126.657,7.1677,0.185408001,0.6957,35.6025
C,127.281,7.0124,0.180959011,0.6957,35.6025
C,127.905,6.5839,0.168683466,0.6957,35.6025
C,128.529,6.8509,0.176332405,0.6957,35.6025
C,129.153,7.3106,0.189501759,0.6957,35.6025
C,129.777,8.5342,0.224555101,0.6957,35.6025
C,130.4,8.913,0.235406855,0.6957,35.6025
C,131.024,8.5528,0.225087948,0.6957,35.6025
C,131.648,7.4907,0.194661212,0.6957,35.6025
C,132.272,6.4969,0.166191115,0.6957,35.6025
C,132.896,7.4286,0.192882189,0.6957,35.6025
C,133.52,8.1056,0.212276691,0.6957,35.6025
C,134.144,7.9193,0.206939622,0.6957,35.6025
C,134.768,6.9068,0.177933812,0.6957,35.6025
C,135.392,6.1553,0.156405056,0.6957,35.6025
C,136.016,6.1677,0.156760287,0.6957,35.6025
C,136.64,6.9503,0.179179988,0.6957,35.6025
C,137.264,7.2795,0.188610815,0.6957,35.6025
C,137.888,7.2609,0.188077968,0.6957,35.6025
C,138.512,7.528,0.195729772,0.6957,35.6025
C,139.135,8.4596,0.222417982,0.6957,35.6025
C,139.759,7.4596,0.193770268,0.6957,35.6025
C,140.383,7.1056,0.183628978,0.6957,35.6025
C,141.007,6.6894,0.171705799,0.6957,35.6025
C,141.631,7.5963,0.197686411,0.6957,35.6025
C,142.255,7.1988,0.186298945,0.6957,35.6025
C,142.879,6.6398,0.170284873,0.6957,35.6025
C,143.503,6.5528,0.167792522,0.6957,35.6025
C,144.127,8.0745,0.211385747,0.6957,35.6025
C,144.751,8.4845,0.22313131,0.6957,35.6025
C,145.375,8.6398,0.2275803,0.6957,35.6025
C,145.999,7.0683,0.182560418,0.6957,35.6025
C,146.623,6.0124,0.152311298,0.6957,35.6025
C,147.246,6.1056,0.154981264,0.6957,35.6025
C,147.87,7.6522,0.199287818,0.6957,35.6025
C,148.494,8.559,0.225265564,0.6957,35.6025
C,149.118,7.7702,0.202668248,0.6957,35.6025
C,149.742,6.9689,0.179712835,0.6957,35.6025
C,150.366,7.677,0.199998281,0.6957,35.6025
C,150.99,8.1553,0.213700482,0.6957,35.6025
C,151.614,7,0.180603779,0.6957,35.6025
C,152.238,6.6087,0.169393929,0.6957,35.6025
C,152.862,7.5342,0.195907388,0.6957,35.6025
C,153.486,7.3416,0.190389838,0.6957,35.6025
C,154.11,7.8323,0.204447271,0.6957,35.6025
C,154.734,6.6957,0.17188628,0.6957,35.6025
C,155.358,6.4099,0.163698764,0.6957,35.6025
C,155.981,6.4907,0.166013499,0.6957,35.6025
C,156.605,7.3168,0.189679375,0.6957,35.6025
C,157.229,6.4907,0.166013499,0.6957,35.6025
C,157.853,7.0683,0.182560418,0.6957,35.6025
C,158.477,7.4099,0.192346477,0.6957,35.6025
C,159.101,7.2857,0.188788431,0.6957,35.6025
C,159.725,7.1366,0.184517057,0.6957,35.6025
C,160.349,7.8137,0.203914424,0.6957,35.6025
C,160.973,6.7019,0.172063896,0.6957,35.6025
C,161.597,6.4907,0.166013499,0.6957,35.6025
C,162.221,6.5155,0.166723962,0.6957,35.6025
C,162.845,6.9441,0.179002372,0.6957,35.6025
C,163.469,7.0497,0.182027571,0.6957,35.6025
C,164.092,6.9441,0.179002372,0.6957,35.6025
C,164.716,7.0683,0.182560418,0.6957,35.6025
C,165.34,6.5839,0.168683466,0.6957,35.6025
C,165.964,7.9689,0.208360549,0.6957,35.6025
C,166.588,7.9876,0.208896261,0.6957,35.6025
C,167.212,7.236,0.18736464,0.6957,35.6025
C,167.836,6.2795,0.159963102,0.6957,35.6025
C,168.46,6.7329,0.172951975,0.6957,35.6025
