mouse,distance_microns,grey_value,grey_value_normalised,,
B,255.186,24.4596,0.257066165,10.0559,66.087
B,255.81,26.4099,0.29187362,10.0559,66.087
B,256.434,26.646,0.296087351,10.0559,66.087
B,257.057,26.4845,0.293205024,10.0559,66.087
B,257.681,25.118,0.268816782,10.0559,66.087
B,258.305,25.2422,0.271033408,10.0559,66.087
B,258.929,26.1863,0.287882979,10.0559,66.087
B,259.553,27.4783,0.310941602,10.0559,66.087
B,260.177,25.913,0.283005331,10.0559,66.087
B,260.801,23.7702,0.244762284,10.0559,66.087
B,261.425,23.4845,0.23966333,10.0559,66.087
B,262.049,23.8696,0.246536299,10.0559,66.087
B,262.673,25.0373,0.267376511,10.0559,66.087
B,263.297,24.795,0.263052126,10.0559,66.087
B,263.921,25.7888,0.280788705,10.0559,66.087
B,264.545,27.0745,0.30373489,10.0559,66.087
B,265.168,27.0248,0.302847883,10.0559,66.087
B,265.792,27.4161,0.309831504,10.0559,66.087
B,266.416,26.7391,0.297748929,10.0559,66.087
B,267.04,26.7516,0.297972019,10.0559,66.087
B,267.664,27.6025,0.313158228,10.0559,66.087
B,268.288,26.5217,0.293868941,10.0559,66.087
B,268.912,28.2174,0.324132491,10.0559,66.087
B,269.536,28.8634,0.335661802,10.0559,66.087
B,270.16,27.3292,0.30828058,10.0559,66.087
B,270.784,28.913,0.336547025,10.0559,66.087
B,271.408,25.882,0.282452067,10.0559,66.087
B,272.032,25.2236,0.27070145,10.0559,66.087
B,272.656,26.795,0.298746589,10.0559,66.087
B,273.279,26.1242,0.286774666,10.0559,66.087
B,273.903,24.8385,0.263828481,10.0559,66.087
B,274.527,23.3665,0.237557357,10.0559,66.087
B,275.151,24.7578,0.262388209,10.0559,66.087
B,275.775,24.3354,0.254849539,10.0559,66.087
B,276.399,24.3789,0.255625893,10.0559,66.087
B,277.023,27.8758,0.318035877,10.0559,66.087
B,277.647,26.354,0.29087596,10.0559,66.087
B,278.271,23.5404,0.24066099,10.0559,66.087
B,278.895,26.6273,0.295753608,10.0559,66.087
B,279.519,24.0994,0.250637592,10.0559,66.087
B,280.143,24.3665,0.255404588,10.0559,66.087
B,280.767,24.8509,0.264049787,10.0559,66.087
B,281.391,23.5217,0.240327247,10.0559,66.087
B,282.014,21.528,0.204745222,10.0559,66.087
B,282.638,22.9255,0.229686728,10.0559,66.087
B,283.262,23.4783,0.239552677,10.0559,66.087
B,283.886,23.2422,0.235338946,10.0559,66.087
B,284.51,24.0932,0.25052694,10.0559,66.087
B,285.134,25.0311,0.267265858,10.0559,66.087
B,285.758,23.1739,0.23411998,10.0559,66.087
B,286.382,25.4224,0.274249479,10.0559,66.087
B,287.006,27.3168,0.308059274,10.0559,66.087
B,287.63,26.8882,0.300409951,10.0559,66.087
B,288.254,26.9255,0.301075653,10.0559,66.087
B,288.878,27.9938,0.32014185,10.0559,66.087
B,289.502,26.0559,0.2855557,10.0559,66.087
B,290.125,24.6894,0.261167459,10.0559,66.087
B,290.749,24.2112,0.252632913,10.0559,66.087
B,291.373,23.6025,0.241769303,10.0559,66.087
B,291.997,24.2919,0.254073184,10.0559,66.087
B,292.621,25.0248,0.26715342,10.0559,66.087
B,293.245,24.5155,0.258063825,10.0559,66.087
B,293.869,24.236,0.253075524,10.0559,66.087
B,294.493,26.2981,0.2898783,10.0559,66.087
B,295.117,23.5093,0.240105941,10.0559,66.087
B,295.741,24.5776,0.259172138,10.0559,66.087
B,296.365,25.7391,0.279901697,10.0559,66.087
B,296.989,23.4658,0.239329587,10.0559,66.087
B,297.613,23.0745,0.232345965,10.0559,66.087
B,298.237,22.323,0.218933771,10.0559,66.087
B,298.86,24.0124,0.249084883,10.0559,66.087
B,299.484,22.4845,0.221816099,10.0559,66.087
B,300.108,23.8509,0.246202555,10.0559,66.087
B,300.732,23.1925,0.234451938,10.0559,66.087
B,301.356,22.9814,0.230684388,10.0559,66.087
B,301.98,24.0683,0.250082543,10.0559,66.087
B,302.604,22.0683,0.214388081,10.0559,66.087
B,303.228,22.4907,0.221926751,10.0559,66.087
B,303.852,21.9193,0.211728843,10.0559,66.087
B,304.476,22.3043,0.218600027,10.0559,66.087
B,305.1,22.8634,0.228578414,10.0559,66.087
B,305.724,22.0373,0.213834817,10.0559,66.087
B,306.348,23.0062,0.231126999,10.0559,66.087
B,306.971,23.7453,0.244317888,10.0559,66.087
B,307.595,24.2422,0.253186177,10.0559,66.087
B,308.219,22.2919,0.218378722,10.0559,66.087
B,308.843,21.323,0.201086539,10.0559,66.087
B,309.467,21.7702,0.209067821,10.0559,66.087
B,310.091,23.795,0.245204895,10.0559,66.087
B,310.715,22.236,0.217381062,10.0559,66.087
B,311.339,21.6522,0.206961848,10.0559,66.087
B,311.963,22.4286,0.220818438,10.0559,66.087
B,312.587,22.6025,0.223922072,10.0559,66.087
B,313.211,22.1056,0.215053783,10.0559,66.087
B,313.835,21.9627,0.212503413,10.0559,66.087
B,314.459,21.9627,0.212503413,10.0559,66.087
B,315.083,22.677,0.225251691,10.0559,66.087
B,315.706,25.1118,0.268706129,10.0559,66.087
B,316.33,24.6957,0.261279896,10.0559,66.087
B,316.954,24.4099,0.256179158,10.0559,66.087
B,317.578,24.4224,0.256402248,10.0559,66.087
B,318.202,25.1491,0.269371831,10.0559,66.087
B,318.826,26.1925,0.287993632,10.0559,66.087
B,319.45,25.0124,0.266932114,10.0559,66.087
B,320.074,24.0559,0.249861238,10.0559,66.087
B,320.698,24.6025,0.259616534,10.0559,66.087
B,321.322,23.8385,0.24598125,10.0559,66.087
B,321.946,22.3851,0.220042084,10.0559,66.087
B,322.57,22.0435,0.21394547,10.0559,66.087
B,323.194,23.9441,0.247865917,10.0559,66.087
B,323.817,23.3168,0.236670349,10.0559,66.087
B,324.441,24.2484,0.25329683,10.0559,66.087
B,325.065,23.9627,0.248197876,10.0559,66.087
B,325.689,23.8075,0.245427986,10.0559,66.087
B,326.313,24.5093,0.257953172,10.0559,66.087
B,326.937,22.4348,0.220929091,10.0559,66.087
B,327.561,23.3727,0.237668009,10.0559,66.087
B,328.185,21.7702,0.209067821,10.0559,66.087
B,328.809,22.0497,0.214056122,10.0559,66.087
B,329.433,23.2484,0.235449599,10.0559,66.087
B,330.057,23.9814,0.248531619,10.0559,66.087
B,330.681,22.7391,0.226360004,10.0559,66.087
B,331.305,21.2174,0.199201872,10.0559,66.087
B,331.929,22.5776,0.223477676,10.0559,66.087
B,332.552,22.8696,0.228689067,10.0559,66.087
B,333.176,22.5466,0.222924412,10.0559,66.087
B,333.8,21.9627,0.212503413,10.0559,66.087
B,334.424,22.1366,0.215607047,10.0559,66.087
B,335.048,20.9503,0.194434876,10.0559,66.087
B,335.672,20.6273,0.188670221,10.0559,66.087
B,336.296,23.0435,0.231792701,10.0559,66.087
B,336.92,22.528,0.222592453,10.0559,66.087
B,337.544,22.1242,0.215385741,10.0559,66.087
B,338.168,23.2484,0.235449599,10.0559,66.087
B,338.792,23.2671,0.235783342,10.0559,66.087
B,339.416,23.8385,0.24598125,10.0559,66.087
B,340.04,23.1925,0.234451938,10.0559,66.087
B,340.663,25.087,0.268263518,10.0559,66.087
B,341.287,23.9317,0.247644612,10.0559,66.087
B,341.911,23.2671,0.235783342,10.0559,66.087
B,342.535,23,0.231016346,10.0559,66.087
B,343.159,24.2547,0.253409267,10.0559,66.087
B,343.783,24.9317,0.265491843,10.0559,66.087
B,344.407,23.5342,0.240550337,10.0559,66.087
B,345.031,25.5031,0.275689751,10.0559,66.087
B,345.655,24.4161,0.25628981,10.0559,66.087
B,346.279,25.236,0.270922755,10.0559,66.087
B,346.903,24.6025,0.259616534,10.0559,66.087
B,347.527,24.0124,0.249084883,10.0559,66.087
B,348.151,24.0311,0.249418626,10.0559,66.087
B,348.775,23.236,0.235228293,10.0559,66.087
B,349.398,22.472,0.221593008,10.0559,66.087
B,350.022,23.7453,0.244317888,10.0559,66.087
B,350.646,22.236,0.217381062,10.0559,66.087
B,351.27,22.7702,0.226915053,10.0559,66.087
B,351.894,20.8882,0.193326563,10.0559,66.087
B,352.518,21.8199,0.209954829,10.0559,66.087
B,353.142,24.4348,0.256623554,10.0559,66.087
B,353.766,25.1304,0.269038088,10.0559,66.087
B,354.39,24.8882,0.264715488,10.0559,66.087
B,355.014,23.8261,0.245759944,10.0559,66.087
B,355.638,25.6087,0.277574418,10.0559,66.087
B,356.262,23,0.231016346,10.0559,66.087
B,356.886,22.1801,0.216383401,10.0559,66.087
B,357.509,21.8571,0.210618746,10.0559,66.087
B,358.133,20.236,0.181686599,10.0559,66.087
B,358.757,20.1553,0.180246327,10.0559,66.087
B,359.381,20.2422,0.181797252,10.0559,66.087
B,360.005,20.1801,0.180688939,10.0559,66.087
B,360.629,21.8385,0.210286787,10.0559,66.087
B,361.253,22.9627,0.230350645,10.0559,66.087
B,361.877,21.7764,0.209178474,10.0559,66.087
B,362.501,21.1925,0.198757476,10.0559,66.087
B,363.125,22.087,0.214721824,10.0559,66.087
B,363.749,20.1739,0.180578286,10.0559,66.087
B,364.373,21.5155,0.204522131,10.0559,66.087
B,364.997,22.0559,0.214166775,10.0559,66.087
B,365.621,20.8385,0.192439556,10.0559,66.087
B,366.244,20.9441,0.194324224,10.0559,66.087
B,366.868,20.1056,0.17935932,10.0559,66.087
B,367.492,22.1925,0.216604707,10.0559,66.087
B,368.116,25.6087,0.277574418,10.0559,66.087
B,368.74,24.1366,0.251301509,10.0559,66.087
B,369.364,21.7516,0.208735863,10.0559,66.087
B,369.988,21.0497,0.196208891,10.0559,66.087
B,370.612,18.8944,0.157742754,10.0559,66.087
B,371.236,18.9938,0.159516768,10.0559,66.087
B,371.86,18.9503,0.158740414,10.0559,66.087
B,372.484,20.646,0.189003964,10.0559,66.087
B,373.108,20.2919,0.182684259,10.0559,66.087
B,373.732,20.1366,0.179912584,10.0559,66.087
B,374.355,20.4472,0.185455934,10.0559,66.087
B,374.979,20.9503,0.194434876,10.0559,66.087
B,375.603,23.1677,0.234009327,10.0559,66.087
B,376.227,22.1118,0.215164435,10.0559,66.087
B,376.851,20.4658,0.185787893,10.0559,66.087
B,377.475,19.6957,0.17204374,10.0559,66.087
B,378.099,19.4286,0.167276745,10.0559,66.087
B,378.723,19.9317,0.176255687,10.0559,66.087
B,379.347,19.7764,0.173484012,10.0559,66.087
B,379.971,19.559,0.169604023,10.0559,66.087
B,380.595,18.559,0.151756792,10.0559,66.087
B,381.219,18.0497,0.142667197,10.0559,66.087
B,381.843,18.3851,0.148653159,10.0559,66.087
B,382.466,18.2795,0.146768491,10.0559,66.087
B,383.09,20.2484,0.181907905,10.0559,66.087
B,383.714,19.441,0.16749805,10.0559,66.087
B,384.338,17.1366,0.12637089,10.0559,66.087
B,384.962,18.7516,0.155194169,10.0559,66.087
B,385.586,17.9317,0.140561224,10.0559,66.087
B,386.21,19.1304,0.1619547,10.0559,66.087
B,386.834,18.1739,0.144883823,10.0559,66.087
B,387.458,17.1491,0.126593981,10.0559,66.087
B,388.082,17.9627,0.141114488,10.0559,66.087
B,388.706,17.5404,0.133577602,10.0559,66.087
B,389.33,17.236,0.128144905,10.0559,66.087
B,389.954,18.1677,0.144773171,10.0559,66.087
B,390.578,18.2236,0.145770831,10.0559,66.087
B,391.201,17.7453,0.1372345,10.0559,66.087
B,391.825,14.8882,0.086243176,10.0559,66.087
B,392.449,16.2609,0.11074207,10.0559,66.087
B,393.073,14.6398,0.081809923,10.0559,66.087
B,393.697,15.6025,0.098991453,10.0559,66.087
B,394.321,14.677,0.08247384,10.0559,66.087
B,394.945,13.6398,0.063962692,10.0559,66.087
B,395.569,13.5652,0.062631289,10.0559,66.087
B,396.193,12.7143,0.04744508,10.0559,66.087
B,396.817,14.9503,0.087351489,10.0559,66.087
B,397.441,14.9317,0.08701953,10.0559,66.087
B,398.065,13.8199,0.067176978,10.0559,66.087
B,398.689,12.6584,0.046447419,10.0559,66.087
B,399.312,12.7329,0.047777038,10.0559,66.087
B,399.936,12.2609,0.039353145,10.0559,66.087
B,400.56,12.1863,0.038021741,10.0559,66.087
C,0,2804.753,0,2804.753,6029.331
C,0.624,2811.325,0.002038096,2804.753,6029.331
C,1.248,2822.052,0.005364733,2804.753,6029.331
C,1.872,2856.558,0.016065668,2804.753,6029.331
C,2.496,2928.838,0.038481004,2804.753,6029.331
C,3.12,3062.526,0.079940073,2804.753,6029.331
C,3.744,3260.922,0.141466263,2804.753,6029.331
C,4.367,3482.526,0.210189674,2804.753,6029.331
C,4.991,3641.968,0.259635524,2804.753,6029.331
C,5.615,3763.812,0.297421554,2804.753,6029.331
C,6.239,3889.799,0.336492403,2804.753,6029.331
C,6.863,4074.312,0.393713224,2804.753,6029.331
C,7.487,4291.857,0.461177866,2804.753,6029.331
C,8.111,4492.844,0.523507572,2804.753,6029.331
C,8.735,4666.325,0.57730717,2804.753,6029.331
C,9.359,4852.032,0.634898272,2804.753,6029.331
C,9.983,5045.747,0.6949728,2804.753,6029.331
C,10.607,5203.084,0.743765851,2804.753,6029.331
C,11.231,5276.143,0.766422769,2804.753,6029.331
C,11.855,5271.435,0.764962733,2804.753,6029.331
C,12.479,5223.195,0.750002636,2804.753,6029.331
C,13.102,5149.656,0.727196861,2804.753,6029.331
C,13.726,5090.136,0.708738632,2804.753,6029.331
C,14.35,5033.474,0.69116672,2804.753,6029.331
C,14.974,4950.227,0.665350319,2804.753,6029.331
C,15.598,4900.734,0.650001644,2804.753,6029.331
C,16.222,4797.338,0.617936673,2804.753,6029.331
C,16.846,4633.896,0.56725035,2804.753,6029.331
C,17.47,4518.974,0.531610958,2804.753,6029.331
C,18.094,4453.987,0.511457313,2804.753,6029.331
C,18.718,4426.708,0.502997602,2804.753,6029.331
C,19.342,4424.987,0.502463888,2804.753,6029.331
C,19.966,4451.559,0.510704346,2804.753,6029.331
C,20.59,4493.182,0.523612392,2804.753,6029.331
C,21.213,4492.929,0.523533932,2804.753,6029.331
C,21.837,4463.045,0.514266363,2804.753,6029.331
C,22.461,4471.156,0.516781731,2804.753,6029.331
C,23.085,4524.39,0.533290558,2804.753,6029.331
C,23.709,4595.818,0.555441673,2804.753,6029.331
C,24.333,4690.896,0.584927082,2804.753,6029.331
C,24.957,4823.799,0.626142708,2804.753,6029.331
C,25.581,4986.571,0.676621251,2804.753,6029.331
C,26.205,5144.844,0.725704573,2804.753,6029.331
C,26.829,5261.247,0.76180325,2804.753,6029.331
C,27.453,5344.922,0.787752382,2804.753,6029.331
C,28.077,5456.487,0.822350708,2804.753,6029.331
C,28.701,5594.006,0.864997838,2804.753,6029.331
C,29.325,5692.006,0.895389412,2804.753,6029.331
C,29.948,5730.143,0.907216386,2804.753,6029.331
C,30.572,5701.136,0.89822079,2804.753,6029.331
C,31.196,5602.903,0.867756959,2804.753,6029.331
C,31.82,5497.539,0.835081676,2804.753,6029.331
C,32.444,5489.247,0.832510177,2804.753,6029.331
C,33.068,5599.753,0.866780087,2804.753,6029.331
C,33.692,5710.571,0.901146755,2804.753,6029.331
C,34.316,5831.429,0.938627008,2804.753,6029.331
C,34.94,5953.286,0.976417069,2804.753,6029.331
C,35.564,5890.903,0.957070972,2804.753,6029.331
C,36.188,5756.552,0.915406295,2804.753,6029.331
C,36.812,5683.506,0.892753408,2804.753,6029.331
C,37.436,5726.656,0.906135004,2804.753,6029.331
C,38.059,5823.039,0.936025117,2804.753,6029.331
C,38.683,5901.026,0.960210297,2804.753,6029.331
C,39.307,5897.624,0.959155276,2804.753,6029.331
C,39.931,5836.669,0.940252027,2804.753,6029.331
C,40.555,5766.747,0.918567949,2804.753,6029.331
C,41.179,5709.876,0.900931223,2804.753,6029.331
C,41.803,5646.994,0.881430376,2804.753,6029.331
C,42.427,5671.441,0.889011833,2804.753,6029.331
C,43.051,5791.441,0.926226005,2804.753,6029.331
C,43.675,5890.701,0.957008328,2804.753,6029.331
C,44.299,5805.876,0.93070256,2804.753,6029.331
C,44.923,5754.318,0.914713491,2804.753,6029.331
C,45.547,5782.721,0.923521776,2804.753,6029.331
C,46.171,5806.896,0.931018881,2804.753,6029.331
C,46.794,5866.766,0.949585651,2804.753,6029.331
C,47.418,6029.331,1,2804.753,6029.331
C,48.042,6023.714,0.998258067,2804.753,6029.331
C,48.666,5887.143,0.955904928,2804.753,6029.331
C,49.29,5793.656,0.926912917,2804.753,6029.331
C,49.914,5703.76,0.89903454,2804.753,6029.331
C,50.538,5597.247,0.866002931,2804.753,6029.331
C,51.162,5508.571,0.838502899,2804.753,6029.331
C,51.786,5440.247,0.81731439,2804.753,6029.331
C,52.41,5394.786,0.803216111,2804.753,6029.331
C,53.034,5347.734,0.788624434,2804.753,6029.331
C,53.658,5321.565,0.780508953,2804.753,6029.331
C,54.282,5296.695,0.772796316,2804.753,6029.331
C,54.905,5289.578,0.770589206,2804.753,6029.331
C,55.529,5300.688,0.774034618,2804.753,6029.331
C,56.153,5343.617,0.787347678,2804.753,6029.331
C,56.777,5417.578,0.810284322,2804.753,6029.331
C,57.401,5545.779,0.850041773,2804.753,6029.331
C,58.025,5665.818,0.887268039,2804.753,6029.331
C,58.649,5666.429,0.887457522,2804.753,6029.331
C,59.273,5614.124,0.871236794,2804.753,6029.331
C,59.897,5569.786,0.857486778,2804.753,6029.331
C,60.521,5508.39,0.838446767,2804.753,6029.331
C,61.145,5421.695,0.811561079,2804.753,6029.331
C,61.769,5346.552,0.788257874,2804.753,6029.331
C,62.393,5309.351,0.776721171,2804.753,6029.331
C,63.017,5281.032,0.767938937,2804.753,6029.331
C,63.64,5323.376,0.781070577,2804.753,6029.331
C,64.264,5451.87,0.820918892,2804.753,6029.331
C,64.888,5444.675,0.818687593,2804.753,6029.331
C,65.512,5167.071,0.732597568,2804.753,6029.331
C,66.136,4943.773,0.663348816,2804.753,6029.331
C,66.76,4841.818,0.631730726,2804.753,6029.331
C,67.384,4793.662,0.616796679,2804.753,6029.331
C,68.008,4818.63,0.624539707,2804.753,6029.331
C,68.632,4868.11,0.639884351,2804.753,6029.331
C,69.256,4921.026,0.65629456,2804.753,6029.331
C,69.88,4983.922,0.675799748,2804.753,6029.331
C,70.504,4994.02,0.678931321,2804.753,6029.331
C,71.128,4946.156,0.664087828,2804.753,6029.331
C,71.751,4931.805,0.659637323,2804.753,6029.331
C,72.375,4898.766,0.649391331,2804.753,6029.331
C,72.999,4861.48,0.637828268,2804.753,6029.331
C,73.623,4831.124,0.628414323,2804.753,6029.331
C,74.247,4768.864,0.60910637,2804.753,6029.331
C,74.871,4728.591,0.596616984,2804.753,6029.331
C,75.495,4620.559,0.563114305,2804.753,6029.331
C,76.119,4459.578,0.513191183,2804.753,6029.331
C,76.743,4330.805,0.473256345,2804.753,6029.331
C,77.367,4234.513,0.443394453,2804.753,6029.331
C,77.991,4164.636,0.421724331,2804.753,6029.331
C,78.615,4092.74,0.39942808,2804.753,6029.331
C,79.239,4028.714,0.379572459,2804.753,6029.331
C,79.863,3940.532,0.352225625,2804.753,6029.331
C,80.486,3873.572,0.331460117,2804.753,6029.331
C,81.11,3839.48,0.32088757,2804.753,6029.331
C,81.734,3809.072,0.311457499,2804.753,6029.331
C,82.358,3768.195,0.298780802,2804.753,6029.331
C,82.982,3752.221,0.293826975,2804.753,6029.331
C,83.606,3745.52,0.291748874,2804.753,6029.331
C,84.23,3749.695,0.293043617,2804.753,6029.331
C,84.854,3749.162,0.292878324,2804.753,6029.331
C,85.478,3761.844,0.296811242,2804.753,6029.331
C,86.102,3773.143,0.300315266,2804.753,6029.331
C,86.726,3795.662,0.307298816,2804.753,6029.331
C,87.35,3824.942,0.316379073,2804.753,6029.331
C,87.974,3824.617,0.316278285,2804.753,6029.331
C,88.597,3829.714,0.317858957,2804.753,6029.331
C,89.221,3863.396,0.328304355,2804.753,6029.331
C,89.845,3879.572,0.333320825,2804.753,6029.331
C,90.469,3859.766,0.327178626,2804.753,6029.331
C,91.093,3842.669,0.321876537,2804.753,6029.331
C,91.717,3802.74,0.309493831,2804.753,6029.331
C,92.341,3768.487,0.298871356,2804.753,6029.331
C,92.965,3735.721,0.288710027,2804.753,6029.331
C,93.589,3712.76,0.281589405,2804.753,6029.331
C,94.213,3689.493,0.274373887,2804.753,6029.331
C,94.837,3663.532,0.266322911,2804.753,6029.331
C,95.461,3641.156,0.259383709,2804.753,6029.331
C,96.085,3630.26,0.256004662,2804.753,6029.331
C,96.708,3610.273,0.249806331,2804.753,6029.331
C,97.332,3596.227,0.245450412,2804.753,6029.331
C,97.956,3577.922,0.239773701,2804.753,6029.331
C,98.58,3553.37,0.232159681,2804.753,6029.331
C,99.204,3539.078,0.227727473,2804.753,6029.331
C,99.828,3529.364,0.224714986,2804.753,6029.331
C,100.452,3521.513,0.222280249,2804.753,6029.331
C,101.076,3508.455,0.218230727,2804.753,6029.331
C,101.7,3496.669,0.214575675,2804.753,6029.331
C,102.324,3484.247,0.210723388,2804.753,6029.331
C,102.948,3479.857,0.209361969,2804.753,6029.331
C,103.572,3470.831,0.206562843,2804.753,6029.331
C,104.196,3461.377,0.203630987,2804.753,6029.331
C,104.82,3463.669,0.204341777,2804.753,6029.331
C,105.443,3474.617,0.20773695,2804.753,6029.331
C,106.067,3470.143,0.206349482,2804.753,6029.331
C,106.691,3460.76,0.203439644,2804.753,6029.331
C,107.315,3448.091,0.199510758,2804.753,6029.331
C,107.939,3426.091,0.19268816,2804.753,6029.331
C,108.563,3417.273,0.189953538,2804.753,6029.331
C,109.187,3416.279,0.189645281,2804.753,6029.331
C,109.811,3400.026,0.184604931,2804.753,6029.331
C,110.435,3373.643,0.176423085,2804.753,6029.331
C,111.059,3367.48,0.174511828,2804.753,6029.331
C,111.683,3358.448,0.171710841,2804.753,6029.331
C,112.307,3352.065,0.169731357,2804.753,6029.331
C,112.931,3350.208,0.169155468,2804.753,6029.331
C,113.554,3341.928,0.16658769,2804.753,6029.331
C,114.178,3324.013,0.161031924,2804.753,6029.331
C,114.802,3315.955,0.158532993,2804.753,6029.331
C,115.426,3311.584,0.157177466,2804.753,6029.331
C,116.05,3309.084,0.156402171,2804.753,6029.331
C,116.674,3312.214,0.157372841,2804.753,6029.331
C,117.298,3320.072,0.159809749,2804.753,6029.331
C,117.922,3331.026,0.163206782,2804.753,6029.331
C,118.546,3348.364,0.16858361,2804.753,6029.331
C,119.17,3368.987,0.174979176,2804.753,6029.331
C,119.794,3378.604,0.177961581,2804.753,6029.331
C,120.418,3377.162,0.177514391,2804.753,6029.331
C,121.042,3370.403,0.175418303,2804.753,6029.331
C,121.666,3362.928,0.17310017,2804.753,6029.331
C,122.289,3366.013,0.174056884,2804.753,6029.331
C,122.913,3378.104,0.177806522,2804.753,6029.331
C,123.537,3400.065,0.184617026,2804.753,6029.331
C,124.161,3455.773,0.201893085,2804.753,6029.331
C,124.785,3562.818,0.235089677,2804.753,6029.331
C,125.409,3603.435,0.247685744,2804.753,6029.331
C,126.033,3517.987,0.221186772,2804.753,6029.331
C,126.657,3430.318,0.193999029,2804.753,6029.331
C,127.281,3389.286,0.181274263,2804.753,6029.331
C,127.905,3377.818,0.177717829,2804.753,6029.331
C,128.529,3377.61,0.177653324,2804.753,6029.331
C,129.153,3378.26,0.177854901,2804.753,6029.331
C,129.777,3376.48,0.17730289,2804.753,6029.331
C,130.4,3379.896,0.178362254,2804.753,6029.331
C,131.024,3384.026,0.179643042,2804.753,6029.331
C,131.648,3380.942,0.178686637,2804.753,6029.331
C,132.272,3369.818,0.175236884,2804.753,6029.331
C,132.896,3371.37,0.175718187,2804.753,6029.331
C,133.52,3361.091,0.172530483,2804.753,6029.331
C,134.144,3373.136,0.176265856,2804.753,6029.331
C,134.768,3385.357,0.180055809,2804.753,6029.331
C,135.392,3391.175,0.181860076,2804.753,6029.331
C,136.016,3402.572,0.185394492,2804.753,6029.331
C,136.64,3419.98,0.190793028,2804.753,6029.331
C,137.264,3431.026,0.194218592,2804.753,6029.331
C,137.888,3442.149,0.197668036,2804.753,6029.331
C,138.512,3456.292,0.202054036,2804.753,6029.331
C,139.135,3451.039,0.200424986,2804.753,6029.331
C,139.759,3451.487,0.200563919,2804.753,6029.331
C,140.383,3448.344,0.199589218,2804.753,6029.331
C,141.007,3455.065,0.201673521,2804.753,6029.331
C,141.631,3454.351,0.201452097,2804.753,6029.331
C,142.255,3459.766,0.203131386,2804.753,6029.331
C,142.879,3476.48,0.2083147,2804.753,6029.331
C,143.503,3478.987,0.209092166,2804.753,6029.331
C,144.127,3467.351,0.205483632,2804.753,6029.331
C,144.751,3469.89,0.206271022,2804.753,6029.331
C,145.375,3474.273,0.20763027,2804.753,6029.331
C,145.999,3463.993,0.204442256,2804.753,6029.331
C,146.623,3443.617,0.198123289,2804.753,6029.331
C,147.246,3433.883,0.1951046,2804.753,6029.331
C,147.87,3438.909,0.196663253,2804.753,6029.331
C,148.494,3439.078,0.196715663,2804.753,6029.331
C,149.118,3447.734,0.199400046,2804.753,6029.331
C,149.742,3454.461,0.20148621,2804.753,6029.331
C,150.366,3459.662,0.203099134,2804.753,6029.331
C,150.99,3467.11,0.205408894,2804.753,6029.331
C,151.614,3481.877,0.209988408,2804.753,6029.331
C,152.238,3510.422,0.218840729,2804.753,6029.331
C,152.862,3539.032,0.227713208,2804.753,6029.331
C,153.486,3541.572,0.228500908,2804.753,6029.331
C,154.11,3528.857,0.224557756,2804.753,6029.331
C,154.734,3509.409,0.218526579,2804.753,6029.331
C,155.358,3497.396,0.214801131,2804.753,6029.331
C,155.981,3506.435,0.217604288,2804.753,6029.331
C,156.605,3541.63,0.228518895,2804.753,6029.331
C,157.229,3579.097,0.240138089,2804.753,6029.331
C,157.853,3595.266,0.245152389,2804.753,6029.331
C,158.477,3583.572,0.241525868,2804.753,6029.331
C,159.101,3573.48,0.238396156,2804.753,6029.331
C,159.725,3569.487,0.237157854,2804.753,6029.331
C,160.349,3561.357,0.234636594,2804.753,6029.331
C,160.973,3530.318,0.225010839,2804.753,6029.331
C,161.597,3507.688,0.217992866,2804.753,6029.331
C,162.221,3504.279,0.216935673,2804.753,6029.331
C,162.845,3512.325,0.219430884,2804.753,6029.331
C,163.469,3520.493,0.221963928,2804.753,6029.331
C,164.092,3534.182,0.226209135,2804.753,6029.331
C,164.716,3555.5,0.232820233,2804.753,6029.331
C,165.34,3588.331,0.24300172,2804.753,6029.331
C,165.964,3643.721,0.260179161,2804.753,6029.331
C,166.588,3688.344,0.274017561,2804.753,6029.331
C,167.212,3721.52,0.284306039,2804.753,6029.331
C,167.836,3732.24,0.287630505,2804.753,6029.331
C,168.46,3690.013,0.274535148,2804.753,6029.331
C,169.084,3644.474,0.26041268,2804.753,6029.331
C,169.708,3624.604,0.254250634,2804.753,6029.331
C,170.332,3613.169,0.250704433,2804.753,6029.331
C,170.956,3608.227,0.24917183,2804.753,6029.331
C,171.58,3619.591,0.252696012,2804.753,6029.331
C,172.204,3628.727,0.255529251,2804.753,6029.331
C,172.827,3632.487,0.256695295,2804.753,6029.331
C,173.451,3634.448,0.257303436,2804.753,6029.331
C,174.075,3630.572,0.256101419,2804.753,6029.331
C,174.699,3625.766,0.254610991,2804.753,6029.331
C,175.323,3606.48,0.248630053,2804.753,6029.331
C,175.947,3584.02,0.241664801,2804.753,6029.331
C,176.571,3568.123,0.236734853,2804.753,6029.331
C,177.195,3549.513,0.230963556,2804.753,6029.331
C,177.819,3537.305,0.227177634,2804.753,6029.331
C,178.443,3532.701,0.22574985,2804.753,6029.331
C,179.067,3536.708,0.226992493,2804.753,6029.331
C,179.691,3551.883,0.231698535,2804.753,6029.331
C,180.315,3569.903,0.237286864,2804.753,6029.331
C,180.938,3593.76,0.244685351,2804.753,6029.331
C,181.562,3619.234,0.2525853,2804.753,6029.331
C,182.186,3665.007,0.266780335,2804.753,6029.331
