mouse,distance_microns,grey_value,grey_value_normalised,,
B,245.203,5.8634,0.165946275,0.1429,34.6149
B,245.827,6.087,0.172432699,0.1429,34.6149
B,246.451,5.9752,0.169189487,0.1429,34.6149
B,247.075,6.2174,0.176215479,0.1429,34.6149
B,247.699,5.9193,0.167567881,0.1429,34.6149
B,248.322,6.1056,0.172972267,0.1429,34.6149
B,248.946,5.8696,0.166126131,0.1429,34.6149
B,249.57,5.6522,0.159819564,0.1429,34.6149
B,250.194,5.8882,0.1666657,0.1429,34.6149
B,250.818,5.5901,0.158018102,0.1429,34.6149
B,251.442,5.646,0.159639708,0.1429,34.6149
B,252.066,5.9441,0.168287306,0.1429,34.6149
B,252.69,6.1304,0.173691692,0.1429,34.6149
B,253.314,6.0559,0.171530518,0.1429,34.6149
B,253.938,5.7081,0.16144117,0.1429,34.6149
B,254.562,5.6894,0.1608987,0.1429,34.6149
B,255.186,6.0186,0.17044848,0.1429,34.6149
B,255.81,6.2609,0.177477373,0.1429,34.6149
B,256.434,5.1925,0.146484103,0.1429,34.6149
B,257.057,4.7391,0.133331399,0.1429,34.6149
B,257.681,5.0621,0.142701323,0.1429,34.6149
B,258.305,5.882,0.166485844,0.1429,34.6149
B,258.929,6.3168,0.179098979,0.1429,34.6149
B,259.553,6.6522,0.188828615,0.1429,34.6149
B,260.177,6.4037,0.181619865,0.1429,34.6149
B,260.801,6.1118,0.173152123,0.1429,34.6149
B,261.425,6.4099,0.181799722,0.1429,34.6149
B,262.049,5.9441,0.168287306,0.1429,34.6149
B,262.673,6,0.169908912,0.1429,34.6149
B,263.297,6.0124,0.170268624,0.1429,34.6149
B,263.921,6.0373,0.170990949,0.1429,34.6149
B,264.545,6.5217,0.185042933,0.1429,34.6149
B,265.168,6.5776,0.186664539,0.1429,34.6149
B,265.792,6.2174,0.176215479,0.1429,34.6149
B,266.416,5.5342,0.156396496,0.1429,34.6149
B,267.04,5.5528,0.156936064,0.1429,34.6149
B,267.664,5.646,0.159639708,0.1429,34.6149
B,268.288,5.4969,0.155314458,0.1429,34.6149
B,268.912,5.3727,0.151711534,0.1429,34.6149
B,269.536,5.4472,0.153872708,0.1429,34.6149
B,270.16,5.6335,0.159277094,0.1429,34.6149
B,270.784,5.764,0.163062776,0.1429,34.6149
B,271.408,5.559,0.15711592,0.1429,34.6149
B,272.032,5.4224,0.153153284,0.1429,34.6149
B,272.656,5.4286,0.15333314,0.1429,34.6149
B,273.279,5.4161,0.152970527,0.1429,34.6149
B,273.903,5.646,0.159639708,0.1429,34.6149
B,274.527,6.1739,0.174953586,0.1429,34.6149
B,275.151,6.2422,0.176934904,0.1429,34.6149
B,275.775,5.5155,0.155854026,0.1429,34.6149
B,276.399,5.2857,0.149187747,0.1429,34.6149
B,277.023,5.1677,0.145764679,0.1429,34.6149
B,277.647,4.9627,0.139817823,0.1429,34.6149
B,278.271,5.354,0.151169065,0.1429,34.6149
B,278.895,5.677,0.160538988,0.1429,34.6149
B,279.519,5.2919,0.149367603,0.1429,34.6149
B,280.143,5.205,0.146846716,0.1429,34.6149
B,280.767,4.913,0.138376073,0.1429,34.6149
B,281.391,5.1863,0.146304247,0.1429,34.6149
B,282.014,5.4596,0.154232421,0.1429,34.6149
B,282.638,5.6025,0.158377814,0.1429,34.6149
B,283.262,5.3354,0.150629496,0.1429,34.6149
B,283.886,5.2112,0.147026572,0.1429,34.6149
B,284.51,4.4969,0.126305407,0.1429,34.6149
B,285.134,4.1553,0.116395916,0.1429,34.6149
B,285.758,4.6087,0.129548619,0.1429,34.6149
B,286.382,5.0745,0.143061035,0.1429,34.6149
B,287.006,4.7143,0.132611975,0.1429,34.6149
B,287.63,5,0.140899861,0.1429,34.6149
B,288.254,5.0994,0.14378336,0.1429,34.6149
B,288.878,5.2112,0.147026572,0.1429,34.6149
B,289.502,4.9503,0.139458111,0.1429,34.6149
B,290.125,4.559,0.128106869,0.1429,34.6149
B,290.749,4.6025,0.129368763,0.1429,34.6149
B,291.373,5.2919,0.149367603,0.1429,34.6149
B,291.997,5.4658,0.154412277,0.1429,34.6149
B,292.621,5.1553,0.145404966,0.1429,34.6149
B,293.245,5.1056,0.143963217,0.1429,34.6149
B,293.869,5.0807,0.143240891,0.1429,34.6149
B,294.493,4.2671,0.119639127,0.1429,34.6149
B,295.117,4.3168,0.121080877,0.1429,34.6149
B,295.741,4.5839,0.128829195,0.1429,34.6149
B,296.365,4.6832,0.131709793,0.1429,34.6149
B,296.989,4.6273,0.130088188,0.1429,34.6149
B,297.613,4.4783,0.125765839,0.1429,34.6149
B,298.237,4.4161,0.123961476,0.1429,34.6149
B,298.86,4.0621,0.113692272,0.1429,34.6149
B,299.484,3.882,0.108467742,0.1429,34.6149
B,300.108,3.9627,0.110808772,0.1429,34.6149
B,300.732,4.4472,0.124863657,0.1429,34.6149
B,301.356,4.7143,0.132611975,0.1429,34.6149
B,301.98,4.6273,0.130088188,0.1429,34.6149
B,302.604,4.4845,0.125945695,0.1429,34.6149
B,303.228,4.4658,0.125403226,0.1429,34.6149
B,303.852,4.4286,0.124324089,0.1429,34.6149
B,304.476,4.2298,0.11855709,0.1429,34.6149
B,305.1,4.2671,0.119639127,0.1429,34.6149
B,305.724,4.1739,0.116935484,0.1429,34.6149
B,306.348,3.882,0.108467742,0.1429,34.6149
B,306.971,4.1056,0.114954166,0.1429,34.6149
B,307.595,3.8634,0.107928174,0.1429,34.6149
B,308.219,3.8323,0.107025992,0.1429,34.6149
B,308.843,4.4099,0.12378162,0.1429,34.6149
B,309.467,4.3851,0.123062195,0.1429,34.6149
B,310.091,4.1553,0.116395916,0.1429,34.6149
B,310.715,4.0373,0.112972848,0.1429,34.6149
B,311.339,3.9565,0.110628916,0.1429,34.6149
B,311.963,3.9255,0.109729636,0.1429,34.6149
B,312.587,4.1056,0.114954166,0.1429,34.6149
B,313.211,3.9814,0.111351242,0.1429,34.6149
B,313.835,3.9689,0.110988628,0.1429,34.6149
B,314.459,4.1988,0.117657809,0.1429,34.6149
B,315.083,4.2919,0.120358552,0.1429,34.6149
B,315.706,4.4907,0.126125551,0.1429,34.6149
B,316.33,4.4037,0.123601764,0.1429,34.6149
B,316.954,4.3602,0.12233987,0.1429,34.6149
B,317.578,4.3602,0.12233987,0.1429,34.6149
B,318.202,4.0559,0.113512416,0.1429,34.6149
B,318.826,3.6646,0.102161174,0.1429,34.6149
B,319.45,3.6894,0.102880599,0.1429,34.6149
B,320.074,4.0186,0.112430378,0.1429,34.6149
B,320.698,4.0932,0.114594453,0.1429,34.6149
B,321.322,3.7205,0.10378278,0.1429,34.6149
B,321.946,3.7329,0.104142492,0.1429,34.6149
B,322.57,3.8758,0.108287886,0.1429,34.6149
B,323.194,3.8447,0.107385704,0.1429,34.6149
B,323.817,3.6025,0.100359712,0.1429,34.6149
B,324.441,3.8075,0.106306568,0.1429,34.6149
B,325.065,4.1677,0.116755628,0.1429,34.6149
B,325.689,4.4099,0.12378162,0.1429,34.6149
B,326.313,4.441,0.124683801,0.1429,34.6149
B,326.937,4.6832,0.131709793,0.1429,34.6149
B,327.561,4.1863,0.117295196,0.1429,34.6149
B,328.185,3.9565,0.110628916,0.1429,34.6149
B,328.809,4.087,0.114414597,0.1429,34.6149
B,329.433,4.472,0.125583082,0.1429,34.6149
B,330.057,4.2547,0.119279415,0.1429,34.6149
B,330.681,4.1056,0.114954166,0.1429,34.6149
B,331.305,4.3602,0.12233987,0.1429,34.6149
B,331.929,4.5839,0.128829195,0.1429,34.6149
B,332.552,4.8634,0.136937224,0.1429,34.6149
B,333.176,4.6087,0.129548619,0.1429,34.6149
B,333.8,4.2981,0.120538408,0.1429,34.6149
B,334.424,4.1118,0.115134022,0.1429,34.6149
B,335.048,3.8571,0.107745417,0.1429,34.6149
B,335.672,4.1677,0.116755628,0.1429,34.6149
B,336.296,4.3478,0.121980158,0.1429,34.6149
B,336.92,4.4845,0.125945695,0.1429,34.6149
B,337.544,4.6894,0.13188965,0.1429,34.6149
B,338.168,4.2981,0.120538408,0.1429,34.6149
B,338.792,4.2795,0.11999884,0.1429,34.6149
B,339.416,4.6025,0.129368763,0.1429,34.6149
B,340.04,4.5528,0.127927013,0.1429,34.6149
B,340.663,4.2547,0.119279415,0.1429,34.6149
B,341.287,4.559,0.128106869,0.1429,34.6149
B,341.911,4.5839,0.128829195,0.1429,34.6149
B,342.535,3.9876,0.111531098,0.1429,34.6149
B,343.159,4.2733,0.119818984,0.1429,34.6149
B,343.783,4.5963,0.129188907,0.1429,34.6149
B,344.407,4.7143,0.132611975,0.1429,34.6149
B,345.031,4.5031,0.126485263,0.1429,34.6149
B,345.655,4.3292,0.121440589,0.1429,34.6149
B,346.279,4.441,0.124683801,0.1429,34.6149
B,346.903,4.4596,0.12522337,0.1429,34.6149
B,347.527,4.3602,0.12233987,0.1429,34.6149
B,348.151,4.559,0.128106869,0.1429,34.6149
B,348.775,4.3043,0.120718264,0.1429,34.6149
B,349.398,4.0807,0.11423184,0.1429,34.6149
B,350.022,4.3851,0.123062195,0.1429,34.6149
B,350.646,4.7329,0.133151543,0.1429,34.6149
B,351.27,5.0745,0.143061035,0.1429,34.6149
B,351.894,5.0807,0.143240891,0.1429,34.6149
B,352.518,4.5404,0.127567301,0.1429,34.6149
B,353.142,4.0994,0.11477431,0.1429,34.6149
B,353.766,4.354,0.122160014,0.1429,34.6149
B,354.39,4.4658,0.125403226,0.1429,34.6149
B,355.014,4.0497,0.11333256,0.1429,34.6149
B,355.638,3.9006,0.10900731,0.1429,34.6149
B,356.262,4.2484,0.119096658,0.1429,34.6149
B,356.886,4.4224,0.124144233,0.1429,34.6149
B,357.509,4.3727,0.122702483,0.1429,34.6149
B,358.133,4.2795,0.11999884,0.1429,34.6149
B,358.757,4.5776,0.128646438,0.1429,34.6149
B,359.381,4.4534,0.125043514,0.1429,34.6149
B,360.005,4.0373,0.112972848,0.1429,34.6149
B,360.629,3.8323,0.107025992,0.1429,34.6149
B,361.253,3.9255,0.109729636,0.1429,34.6149
B,361.877,3.8758,0.108287886,0.1429,34.6149
B,362.501,3.7267,0.103962636,0.1429,34.6149
B,363.125,4.1304,0.11567359,0.1429,34.6149
B,363.749,4.4907,0.126125551,0.1429,34.6149
B,364.373,4.5404,0.127567301,0.1429,34.6149
B,364.997,4.2981,0.120538408,0.1429,34.6149
B,365.621,4.2671,0.119639127,0.1429,34.6149
B,366.244,4.6708,0.131350081,0.1429,34.6149
B,366.868,4.677,0.131529937,0.1429,34.6149
B,367.492,4.8571,0.136754467,0.1429,34.6149
B,368.116,4.8944,0.137836505,0.1429,34.6149
B,368.74,4.5963,0.129188907,0.1429,34.6149
B,369.364,4.2733,0.119818984,0.1429,34.6149
B,369.988,3.9938,0.111710954,0.1429,34.6149
B,370.612,3.6894,0.102880599,0.1429,34.6149
B,371.236,3.7391,0.104322349,0.1429,34.6149
B,371.86,3.913,0.109367023,0.1429,34.6149
B,372.484,4.1553,0.116395916,0.1429,34.6149
B,373.108,4.472,0.125583082,0.1429,34.6149
B,373.732,4.8509,0.136574611,0.1429,34.6149
B,374.355,4.4596,0.12522337,0.1429,34.6149
B,374.979,3.8944,0.108827454,0.1429,34.6149
B,375.603,3.9876,0.111531098,0.1429,34.6149
B,376.227,4.441,0.124683801,0.1429,34.6149
B,376.851,4.646,0.130630657,0.1429,34.6149
B,377.475,5.0062,0.141079717,0.1429,34.6149
B,378.099,5.0807,0.143240891,0.1429,34.6149
B,378.723,4.5528,0.127927013,0.1429,34.6149
B,379.347,4.6273,0.130088188,0.1429,34.6149
B,379.971,4.9876,0.140540149,0.1429,34.6149
B,380.595,4.4845,0.125945695,0.1429,34.6149
B,381.219,3.9689,0.110988628,0.1429,34.6149
B,381.843,4.1118,0.115134022,0.1429,34.6149
B,382.466,4.236,0.118736946,0.1429,34.6149
B,383.09,4.1553,0.116395916,0.1429,34.6149
B,383.714,3.8944,0.108827454,0.1429,34.6149
B,384.338,4.0932,0.114594453,0.1429,34.6149
B,384.962,4.2422,0.118916802,0.1429,34.6149
B,385.586,4.3354,0.121620446,0.1429,34.6149
B,386.21,4.3789,0.122882339,0.1429,34.6149
B,386.834,4.6335,0.130268044,0.1429,34.6149
B,387.458,4.795,0.134953005,0.1429,34.6149
B,388.082,4.5714,0.128466582,0.1429,34.6149
B,388.706,4.441,0.124683801,0.1429,34.6149
B,389.33,4.3354,0.121620446,0.1429,34.6149
B,389.954,4.4348,0.124503945,0.1429,34.6149
B,390.578,4.1863,0.117295196,0.1429,34.6149
B,391.201,4.3478,0.121980158,0.1429,34.6149
B,391.825,4.5342,0.127387445,0.1429,34.6149
B,392.449,4.4348,0.124503945,0.1429,34.6149
B,393.073,4.2236,0.118377234,0.1429,34.6149
B,393.697,3.8323,0.107025992,0.1429,34.6149
B,394.321,3.6708,0.10234103,0.1429,34.6149
B,394.945,3.8882,0.108647598,0.1429,34.6149
B,395.569,4.1366,0.115853446,0.1429,34.6149
B,396.193,3.7205,0.10378278,0.1429,34.6149
B,396.817,3.9938,0.111710954,0.1429,34.6149
B,397.441,4.0745,0.114051984,0.1429,34.6149
B,398.065,4.1553,0.116395916,0.1429,34.6149
B,398.689,3.6957,0.103063356,0.1429,34.6149
B,399.312,3.9938,0.111710954,0.1429,34.6149
B,399.936,4.6149,0.129728475,0.1429,34.6149
B,400.56,4.5466,0.127747157,0.1429,34.6149
C,0,8.2609,0,8.2609,36.1429
C,0.624,11.882,0.129872319,8.2609,36.1429
C,1.248,14.677,0.230116204,8.2609,36.1429
C,1.872,15.7019,0.266874686,8.2609,36.1429
C,2.496,15.7143,0.267319418,8.2609,36.1429
C,3.12,17.1056,0.317218994,8.2609,36.1429
C,3.744,19.4658,0.401868589,8.2609,36.1429
C,4.367,21.0745,0.459565311,8.2609,36.1429
C,4.991,20.7516,0.447984363,8.2609,36.1429
C,5.615,19.472,0.402090955,8.2609,36.1429
C,6.239,19.9938,0.420805538,8.2609,36.1429
C,6.863,20.2609,0.430385195,8.2609,36.1429
C,7.487,19.8261,0.414790905,8.2609,36.1429
C,8.111,19.3416,0.397414102,8.2609,36.1429
C,8.735,19.2857,0.395409225,8.2609,36.1429
C,9.359,18.7329,0.375582813,8.2609,36.1429
C,9.983,18.4783,0.366451474,8.2609,36.1429
C,10.607,18.4037,0.363775913,8.2609,36.1429
C,11.231,18.4099,0.363998278,8.2609,36.1429
C,11.855,19.0807,0.388056811,8.2609,36.1429
C,12.479,20.6211,0.443303924,8.2609,36.1429
C,13.102,22.1118,0.496768524,8.2609,36.1429
C,13.726,23.1056,0.532411592,8.2609,36.1429
C,14.35,23.7329,0.554909978,8.2609,36.1429
C,14.974,23.3602,0.541542931,8.2609,36.1429
C,15.598,21.9876,0.492314038,8.2609,36.1429
C,16.222,19.9193,0.418133563,8.2609,36.1429
C,16.846,19.5217,0.403873467,8.2609,36.1429
C,17.47,20.3727,0.43439495,8.2609,36.1429
C,18.094,21.5776,0.47760921,8.2609,36.1429
C,18.718,22.7702,0.520382326,8.2609,36.1429
C,19.342,23.2422,0.53731081,8.2609,36.1429
C,19.966,23.2112,0.536198981,8.2609,36.1429
C,20.59,23.323,0.540208737,8.2609,36.1429
C,21.213,22.6522,0.516150204,8.2609,36.1429
C,21.837,21.6522,0.480284772,8.2609,36.1429
C,22.461,21.3602,0.469812065,8.2609,36.1429
C,23.085,22.1615,0.498551037,8.2609,36.1429
C,23.709,23.0124,0.529068933,8.2609,36.1429
C,24.333,22.6894,0.517484399,8.2609,36.1429
C,24.957,22.4845,0.510135571,8.2609,36.1429
C,25.581,22.118,0.49699089,8.2609,36.1429
C,26.205,20.3727,0.43439495,8.2609,36.1429
C,26.829,19.9193,0.418133563,8.2609,36.1429
C,27.453,20.0621,0.423255147,8.2609,36.1429
C,28.077,20.1615,0.426820171,8.2609,36.1429
C,28.701,20.764,0.448429094,8.2609,36.1429
C,29.325,21.205,0.46424575,8.2609,36.1429
C,29.948,21.2174,0.464690481,8.2609,36.1429
C,30.572,22.9938,0.528401836,8.2609,36.1429
C,31.196,24.5404,0.583871315,8.2609,36.1429
C,31.82,25.1553,0.60592497,8.2609,36.1429
C,32.444,25.7578,0.627533893,8.2609,36.1429
C,33.068,25.8944,0.632433111,8.2609,36.1429
C,33.692,24.9441,0.59835019,8.2609,36.1429
C,34.316,25.4534,0.616616455,8.2609,36.1429
C,34.94,26.9193,0.669191593,8.2609,36.1429
C,35.564,28.4099,0.722652607,8.2609,36.1429
C,36.188,27.0124,0.672530665,8.2609,36.1429
C,36.812,24.6832,0.588992899,8.2609,36.1429
C,37.436,23.4037,0.543103077,8.2609,36.1429
C,38.059,23.2857,0.538870956,8.2609,36.1429
C,38.683,25.2733,0.610157091,8.2609,36.1429
C,39.307,28.2112,0.715526146,8.2609,36.1429
C,39.931,30.5901,0.800846424,8.2609,36.1429
C,40.555,31.4969,0.833369199,8.2609,36.1429
C,41.179,31.7267,0.841611075,8.2609,36.1429
C,41.803,31.1863,0.822229395,8.2609,36.1429
C,42.427,30.4099,0.794383473,8.2609,36.1429
C,43.051,29.5342,0.762976114,8.2609,36.1429
C,43.675,29.646,0.766985869,8.2609,36.1429
C,44.299,28.5652,0.728222509,8.2609,36.1429
C,44.923,30.5714,0.800175741,8.2609,36.1429
C,45.547,33.2857,0.897525285,8.2609,36.1429
C,46.171,30.677,0.80396313,8.2609,36.1429
C,46.794,26.6522,0.659611936,8.2609,36.1429
C,47.418,25.1988,0.607485116,8.2609,36.1429
C,48.042,23.8758,0.560035148,8.2609,36.1429
C,48.666,24.3727,0.577856682,8.2609,36.1429
C,49.29,24.9317,0.597905459,8.2609,36.1429
C,49.914,27.205,0.679438347,8.2609,36.1429
C,50.538,33.1118,0.891288286,8.2609,36.1429
C,51.162,36.1429,1,8.2609,36.1429
C,51.786,33.087,0.890398824,8.2609,36.1429
C,52.41,29.441,0.759633455,8.2609,36.1429
C,53.034,26.559,0.656269278,8.2609,36.1429
C,53.658,25.2733,0.610157091,8.2609,36.1429
C,54.282,26.3727,0.649587548,8.2609,36.1429
C,54.905,26.0807,0.639114841,8.2609,36.1429
C,55.529,25.2484,0.609264041,8.2609,36.1429
C,56.153,27.2733,0.681887956,8.2609,36.1429
C,56.777,29.6584,0.7674306,8.2609,36.1429
C,57.401,29.7764,0.771662721,8.2609,36.1429
C,58.025,28.2422,0.716637974,8.2609,36.1429
C,58.649,26.2236,0.644240011,8.2609,36.1429
C,59.273,26.3416,0.648472133,8.2609,36.1429
C,59.897,27.1491,0.67743347,8.2609,36.1429
C,60.521,26.9689,0.670970519,8.2609,36.1429
C,61.145,25.6708,0.6244136,8.2609,36.1429
C,61.769,24.3913,0.578523779,8.2609,36.1429
C,62.393,24.559,0.584538412,8.2609,36.1429
C,63.017,25.5528,0.620181479,8.2609,36.1429
C,63.64,25.9503,0.634437989,8.2609,36.1429
C,64.264,25.1863,0.607036798,8.2609,36.1429
C,64.888,23.6708,0.552682734,8.2609,36.1429
C,65.512,22.4472,0.508797791,8.2609,36.1429
C,66.136,21.9565,0.491198623,8.2609,36.1429
C,66.76,21.2671,0.466472993,8.2609,36.1429
C,67.384,21.6149,0.478946991,8.2609,36.1429
C,68.008,22.3851,0.506570547,8.2609,36.1429
C,68.632,21.9752,0.491869306,8.2609,36.1429
C,69.256,21.3913,0.47092748,8.2609,36.1429
C,69.88,21.2174,0.464690481,8.2609,36.1429
C,70.504,20.3416,0.433279535,8.2609,36.1429
C,71.128,21.1739,0.463130335,8.2609,36.1429
C,71.751,21.6584,0.480507137,8.2609,36.1429
C,72.375,20.6708,0.445086436,8.2609,36.1429
C,72.999,19.8944,0.417240514,8.2609,36.1429
C,73.623,19.6087,0.406993759,8.2609,36.1429
C,74.247,19.3168,0.39652464,8.2609,36.1429
C,74.871,19.0807,0.388056811,8.2609,36.1429
C,75.495,18.795,0.377810057,8.2609,36.1429
C,76.119,19.1429,0.390287641,8.2609,36.1429
C,76.743,17.7391,0.339939746,8.2609,36.1429
C,77.367,17,0.313431605,8.2609,36.1429
C,77.991,16.9938,0.313209239,8.2609,36.1429
C,78.615,16.8261,0.307194606,8.2609,36.1429
C,79.239,16.9193,0.310537264,8.2609,36.1429
C,79.863,17.3106,0.324571408,8.2609,36.1429
C,80.486,17.6273,0.335929991,8.2609,36.1429
C,81.11,18.4658,0.366003156,8.2609,36.1429
C,81.734,18.795,0.377810057,8.2609,36.1429
C,82.358,18.528,0.368233986,8.2609,36.1429
C,82.982,19.1553,0.390732372,8.2609,36.1429
C,83.606,20.0994,0.424592927,8.2609,36.1429
C,84.23,20.7453,0.44775841,8.2609,36.1429
C,84.854,19.5714,0.405655979,8.2609,36.1429
C,85.478,17.9689,0.348181623,8.2609,36.1429
C,86.102,17.5466,0.33303565,8.2609,36.1429
C,86.726,16.9752,0.312542142,8.2609,36.1429
C,87.35,16.9752,0.312542142,8.2609,36.1429
C,87.974,17.1925,0.3203357,8.2609,36.1429
C,88.597,16.8323,0.307416972,8.2609,36.1429
C,89.221,15.9006,0.274001148,8.2609,36.1429
C,89.845,15.5404,0.261082419,8.2609,36.1429
C,90.469,16.6522,0.300957607,8.2609,36.1429
C,91.093,17.8447,0.343727136,8.2609,36.1429
C,91.717,17.1863,0.320113335,8.2609,36.1429
C,92.341,16.472,0.294494656,8.2609,36.1429
C,92.965,17.087,0.316551897,8.2609,36.1429
C,93.589,17.323,0.325016139,8.2609,36.1429
C,94.213,16.795,0.306079191,8.2609,36.1429
C,94.837,15.5217,0.260411735,8.2609,36.1429
C,95.461,15.2236,0.24972025,8.2609,36.1429
C,96.085,16.0497,0.279348684,8.2609,36.1429
C,96.708,15.9317,0.275116563,8.2609,36.1429
C,97.332,15.5652,0.261971882,8.2609,36.1429
C,97.956,15.3851,0.255512517,8.2609,36.1429
C,98.58,15.6149,0.263754394,8.2609,36.1429
C,99.204,15.9627,0.276228391,8.2609,36.1429
C,99.828,15.9441,0.275561294,8.2609,36.1429
C,100.452,15.5839,0.262642565,8.2609,36.1429
C,101.076,15.4472,0.25773976,8.2609,36.1429
C,101.7,15.4037,0.256179614,8.2609,36.1429
C,102.324,15.4099,0.25640198,8.2609,36.1429
C,102.948,15.4658,0.258406857,8.2609,36.1429
C,103.572,15.1242,0.246155226,8.2609,36.1429
C,104.196,15.2609,0.25105803,8.2609,36.1429
C,104.82,14.882,0.237468618,8.2609,36.1429
C,105.443,14.7453,0.232565813,8.2609,36.1429
C,106.067,15.3168,0.253062908,8.2609,36.1429
C,106.691,15.354,0.254397102,8.2609,36.1429
C,107.315,15.0311,0.242816154,8.2609,36.1429
C,107.939,15.4969,0.259522272,8.2609,36.1429
C,108.563,15.2857,0.251947493,8.2609,36.1429
C,109.187,14.3478,0.218309303,8.2609,36.1429
C,109.811,14.559,0.225884083,8.2609,36.1429
C,110.435,14.6646,0.229671473,8.2609,36.1429
C,111.059,14.2733,0.215637329,8.2609,36.1429
C,111.683,15.323,0.253285274,8.2609,36.1429
C,112.307,16.5652,0.297837314,8.2609,36.1429
C,112.931,16.323,0.289150707,8.2609,36.1429
C,113.554,15.7143,0.267319418,8.2609,36.1429
C,114.178,16.0248,0.278455634,8.2609,36.1429
C,114.802,16.3665,0.290710853,8.2609,36.1429
C,115.426,16.3416,0.289817804,8.2609,36.1429
C,116.05,15.4037,0.256179614,8.2609,36.1429
C,116.674,15.6584,0.26531454,8.2609,36.1429
C,117.298,15.4348,0.257295029,8.2609,36.1429
C,117.922,15.5963,0.263087296,8.2609,36.1429
C,118.546,16.8571,0.308306434,8.2609,36.1429
C,119.17,16.8696,0.308754752,8.2609,36.1429
C,119.794,16.677,0.30184707,8.2609,36.1429
C,120.418,16.3727,0.290933219,8.2609,36.1429
C,121.042,15.559,0.261749516,8.2609,36.1429
C,121.666,14.9814,0.241033642,8.2609,36.1429
C,122.289,15.118,0.24593286,8.2609,36.1429
C,122.913,15.5901,0.262864931,8.2609,36.1429
C,123.537,15.0745,0.244372714,8.2609,36.1429
C,124.161,14.795,0.234348325,8.2609,36.1429
C,124.785,14.4783,0.222989742,8.2609,36.1429
C,125.409,14.1118,0.209845061,8.2609,36.1429
C,126.033,14.6273,0.228333692,8.2609,36.1429
C,126.657,14.7267,0.231898716,8.2609,36.1429
C,127.281,14.8261,0.23546374,8.2609,36.1429
C,127.905,14.4783,0.222989742,8.2609,36.1429
C,128.529,14.2609,0.215192597,8.2609,36.1429
C,129.153,14.559,0.225884083,8.2609,36.1429
C,129.777,14.0994,0.20940033,8.2609,36.1429
C,130.4,13.5839,0.190911699,8.2609,36.1429
C,131.024,14.2609,0.215192597,8.2609,36.1429
C,131.648,14.6398,0.22878201,8.2609,36.1429
C,132.272,13.8758,0.201380819,8.2609,36.1429
C,132.896,13.087,0.173090166,8.2609,36.1429
C,133.52,13.1553,0.175539775,8.2609,36.1429
C,134.144,12.8882,0.165960118,8.2609,36.1429
C,134.768,13.1118,0.173979628,8.2609,36.1429
C,135.392,13.677,0.194250771,8.2609,36.1429
C,136.016,14.2422,0.214521914,8.2609,36.1429
C,136.64,14.4658,0.222541425,8.2609,36.1429
C,137.264,14.3354,0.217864572,8.2609,36.1429
C,137.888,14.8075,0.234796643,8.2609,36.1429
C,138.512,15.0248,0.242590202,8.2609,36.1429
C,139.135,14.882,0.237468618,8.2609,36.1429
C,139.759,15.0807,0.244595079,8.2609,36.1429
C,140.383,14.5404,0.225216986,8.2609,36.1429
C,141.007,14.0559,0.207840184,8.2609,36.1429
C,141.631,14.4783,0.222989742,8.2609,36.1429
C,142.255,14.8137,0.235019009,8.2609,36.1429
C,142.879,14.5652,0.226106449,8.2609,36.1429
C,143.503,14.3727,0.219202353,8.2609,36.1429
C,144.127,14.6646,0.229671473,8.2609,36.1429
C,144.751,15.2733,0.251502762,8.2609,36.1429
C,145.375,15.3665,0.25484542,8.2609,36.1429
C,145.999,14.6273,0.228333692,8.2609,36.1429
C,146.623,15,0.241700739,8.2609,36.1429
C,147.246,15.5404,0.261082419,8.2609,36.1429
C,147.87,15.4224,0.256850298,8.2609,36.1429
C,148.494,14.6522,0.229226741,8.2609,36.1429
C,149.118,14.677,0.230116204,8.2609,36.1429
C,149.742,15.4845,0.259077541,8.2609,36.1429
C,150.366,15.7702,0.269324295,8.2609,36.1429
C,150.99,15.2919,0.252169859,8.2609,36.1429
C,151.614,14.795,0.234348325,8.2609,36.1429
C,152.238,15.3727,0.255067786,8.2609,36.1429
C,152.862,16.1553,0.283136073,8.2609,36.1429
C,153.486,15.5342,0.260860053,8.2609,36.1429
C,154.11,14.1056,0.209622696,8.2609,36.1429
C,154.734,13.7019,0.19514382,8.2609,36.1429
C,155.358,13.677,0.194250771,8.2609,36.1429
C,155.981,14.0932,0.209177964,8.2609,36.1429
C,156.605,14.5217,0.224546302,8.2609,36.1429
C,157.229,14.8137,0.235019009,8.2609,36.1429
C,157.853,15.0621,0.243927982,8.2609,36.1429
C,158.477,14.6335,0.228556058,8.2609,36.1429
C,159.101,14.4161,0.220758913,8.2609,36.1429
C,159.725,14.441,0.221651962,8.2609,36.1429
C,160.349,14.3292,0.217642206,8.2609,36.1429
C,160.973,14.0683,0.208284915,8.2609,36.1429
C,161.597,13.9938,0.20561294,8.2609,36.1429
C,162.221,14.8696,0.237023886,8.2609,36.1429
C,162.845,15.2547,0.250835665,8.2609,36.1429
C,163.469,14.8323,0.235686106,8.2609,36.1429
C,164.092,14.3168,0.217197475,8.2609,36.1429
C,164.716,14.8075,0.234796643,8.2609,36.1429
C,165.34,14.5342,0.22499462,8.2609,36.1429
C,165.964,14.0994,0.20940033,8.2609,36.1429
C,166.588,14.5963,0.227221864,8.2609,36.1429
C,167.212,15.7143,0.267319418,8.2609,36.1429
C,167.836,15.5901,0.262864931,8.2609,36.1429
