cell,animal,layer,type,pharma,drug,pulse,epsp,ipsp,epsp_halfwidth
1241_S2C2,1241,l2,l2_sc,gaba_gzcgp,gz,9,4.10378,-0.224346,18.1558
1241_S2C2,1241,l2,l2_sc,gaba_gzcgp,gz,10,4.22987,-0.174895,16.2369
1241_S2C2,1241,l2,l2_sc,gaba_gzcgp,gz,11,2.79231,-0.0721234,16.5136
1241_S2C2,1241,l2,l2_sc,gaba_gzcgp,gz,12,3.39654,-0.410608,18.1843
1241_S2C2,1241,l2,l2_sc,gaba_gzcgp,gz,13,2.32455,-0.106846,15.4142
1241_S2C2,1241,l2,l2_sc,gaba_gzcgp,gz,14,3.63324,-0.130301,14.0702
1241_S2C2,1241,l2,l2_sc,gaba_gzcgp,gz,15,4.68818,-0.385332,17.9222
1241_S2C2,1241,l2,l2_sc,gaba_gzcgp,gz,16,4.69637,-0.399016,NA
1241_S2C2,1241,l2,l2_sc,gaba_gzcgp,gz,17,3.29883,-0.253852,16.5758
1241_S2C2,1241,l2,l2_sc,gaba_gzcgp,gz,18,4.08083,-0.159352,14.6535
1241_S2C2,1241,l2,l2_sc,gaba_gzcgp,gz,19,4.55972,-0.311119,16.5811
1241_S2C2,1241,l2,l2_sc,gaba_gzcgp,gz,20,3.78554,-0.56729,17.6304
1241_S2C2,1241,l2,l2_sc,gaba_gzcgp,gz,21,4.57995,-0.242372,16.1139
1241_S2C2,1241,l2,l2_sc,gaba_gzcgp,gz,22,4.59972,-0.349538,16.239
1241_S2C2,1241,l2,l2_sc,gaba_gzcgp,gz,23,3.64755,-0.2904,18.7193
1241_S2C2,1241,l2,l2_sc,gaba_gzcgp,gz,24,3.32074,-0.134019,15.2937
1241_S2C2,1241,l2,l2_sc,gaba_gzcgp,gz,25,3.91475,-0.454589,14.8612
1241_S2C2,1241,l2,l2_sc,gaba_gzcgp,gz,26,4.42416,-0.199056,15.4284
1241_S2C2,1241,l2,l2_sc,gaba_gzcgp,gz,27,5.56837,-0.0602049,16.891
1241_S2C2,1241,l2,l2_sc,gaba_gzcgp,gz,28,3.99349,-0.223171,14.4365
1241_S2C2,1241,l2,l2_sc,gaba_gzcgp,gz,29,3.12576,-0.135098,14.0866
1241_S2C2,1241,l2,l2_sc,gaba_gzcgp,gz,30,4.96181,-0.0980128,16.0868
1241_S2C2,1241,l2,l2_sc,gaba_gzcgp,cgp,1,5.30228,-0.0892389,18.3391
1241_S2C2,1241,l2,l2_sc,gaba_gzcgp,cgp,2,3.73609,0.0426334,15.3318
1241_S2C2,1241,l2,l2_sc,gaba_gzcgp,cgp,3,4.51185,-0.301093,14.9561
1241_S2C2,1241,l2,l2_sc,gaba_gzcgp,cgp,4,4.68809,-0.255508,16.8989
1241_S2C2,1241,l2,l2_sc,gaba_gzcgp,cgp,5,4.43476,-0.284734,16.7772
1241_S2C2,1241,l2,l2_sc,gaba_gzcgp,cgp,6,4.76636,-0.12307,17.6235
1241_S2C2,1241,l2,l2_sc,gaba_gzcgp,cgp,7,3.29915,-0.312161,16.1205
1241_S2C2,1241,l2,l2_sc,gaba_gzcgp,cgp,8,4.63939,0.086114,16.5499
1241_S2C2,1241,l2,l2_sc,gaba_gzcgp,cgp,9,4.23774,-0.252434,16.599
1241_S2C2,1241,l2,l2_sc,gaba_gzcgp,cgp,10,4.10832,0.00935974,16.6045
1241_S2C2,1241,l2,l2_sc,gaba_gzcgp,cgp,11,3.54828,-0.115562,16.2666
1241_S2C2,1241,l2,l2_sc,gaba_gzcgp,cgp,12,4.86002,-0.24935,15.2314
1241_S2C2,1241,l2,l2_sc,gaba_gzcgp,cgp,13,3.81891,-0.14523,16.5207
1241_S2C2,1241,l2,l2_sc,gaba_gzcgp,cgp,14,4.26615,0.0439755,17.0155
1241_S2C2,1241,l2,l2_sc,gaba_gzcgp,cgp,15,4.25202,-0.437414,16.0308
1241_S2C2,1241,l2,l2_sc,gaba_gzcgp,cgp,16,2.67487,-0.316792,NA
1241_S2C2,1241,l2,l2_sc,gaba_gzcgp,cgp,17,4.80984,-0.565309,17.7183
1241_S2C2,1241,l2,l2_sc,gaba_gzcgp,cgp,18,3.89276,0.0211794,14.1224
1241_S2C2,1241,l2,l2_sc,gaba_gzcgp,cgp,19,4.10198,-0.0889393,16.1955
1241_S2C2,1241,l2,l2_sc,gaba_gzcgp,cgp,20,4.26153,-0.308712,17.9862
1241_S2C2,1241,l2,l2_sc,gaba_gzcgp,cgp,21,4.69142,-0.496969,17.157
1241_S2C2,1241,l2,l2_sc,gaba_gzcgp,cgp,22,4.93953,-0.425943,17.1558
1241_S2C2,1241,l2,l2_sc,gaba_gzcgp,cgp,23,3.40856,-0.245456,15.7277
1241_S2C2,1241,l2,l2_sc,gaba_gzcgp,cgp,24,4.27926,0.404257,17.4047
1241_S2C2,1241,l2,l2_sc,gaba_gzcgp,cgp,25,3.7584,-0.000230782,17.612
1241_S2C2,1241,l2,l2_sc,gaba_gzcgp,cgp,26,3.34054,-0.189821,14.3623
1241_S2C2,1241,l2,l2_sc,gaba_gzcgp,cgp,27,3.75626,-0.0672491,15.7971
1241_S2C2,1241,l2,l2_sc,gaba_gzcgp,cgp,28,4.37199,-0.433959,14.5889
1241_S2C2,1241,l2,l2_sc,gaba_gzcgp,cgp,29,3.92234,-0.102811,17.6234
1241_S2C2,1241,l2,l2_sc,gaba_gzcgp,cgp,30,3.93047,-0.103903,17.6584
1309_S4C1,1309,l2,l2_sc,gaba_cgpgz,baseline,1,0.365407,-0.35632,NA
1309_S4C1,1309,l2,l2_sc,gaba_cgpgz,baseline,2,0.787184,-0.550613,NA
1309_S4C1,1309,l2,l2_sc,gaba_cgpgz,baseline,3,0.359968,-0.581996,NA
1309_S4C1,1309,l2,l2_sc,gaba_cgpgz,baseline,4,-0.451252,-0.958691,NA
1309_S4C1,1309,l2,l2_sc,gaba_cgpgz,baseline,5,-0.0325214,-0.553356,NA
1309_S4C1,1309,l2,l2_sc,gaba_cgpgz,baseline,6,-0.390136,-0.805313,NA
1309_S4C1,1309,l2,l2_sc,gaba_cgpgz,baseline,7,1.74573,1.16389,NA
1309_S4C1,1309,l2,l2_sc,gaba_cgpgz,baseline,8,-1.99966,-4.0205,NA
1309_S4C1,1309,l2,l2_sc,gaba_cgpgz,baseline,9,0.32395,-1.84718,NA
1309_S4C1,1309,l2,l2_sc,gaba_cgpgz,baseline,10,0.972928,-2.46457,NA
1309_S4C1,1309,l2,l2_sc,gaba_cgpgz,baseline,11,0.605441,-1.6892,NA
1309_S4C1,1309,l2,l2_sc,gaba_cgpgz,baseline,12,-1.35468,-2.90527,NA
1309_S4C1,1309,l2,l2_sc,gaba_cgpgz,baseline,13,-0.706926,-2.87806,NA
1309_S4C1,1309,l2,l2_sc,gaba_cgpgz,baseline,14,-0.879422,-2.29311,NA
1309_S4C1,1309,l2,l2_sc,gaba_cgpgz,baseline,15,-2.08128,-3.88932,NA
1309_S4C1,1309,l2,l2_sc,gaba_cgpgz,baseline,16,2.95554,0.933223,NA
1309_S4C1,1309,l2,l2_sc,gaba_cgpgz,baseline,17,0.905618,-1.0542,NA
1309_S4C1,1309,l2,l2_sc,gaba_cgpgz,baseline,18,-0.156053,-1.25576,NA
1309_S4C1,1309,l2,l2_sc,gaba_cgpgz,baseline,19,-0.243646,-1.95644,NA
1309_S4C1,1309,l2,l2_sc,gaba_cgpgz,baseline,20,-1.3148,-2.9398,NA
1309_S4C1,1309,l2,l2_sc,gaba_cgpgz,baseline,21,0.30483,-2.13565,NA
1309_S4C1,1309,l2,l2_sc,gaba_cgpgz,baseline,22,0.749932,-1.4956,NA
1309_S4C1,1309,l2,l2_sc,gaba_cgpgz,baseline,23,-0.540461,-2.36784,NA
1309_S4C1,1309,l2,l2_sc,gaba_cgpgz,baseline,24,0.128653,-1.75825,NA
1309_S4C1,1309,l2,l2_sc,gaba_cgpgz,baseline,25,0.00841614,-1.85021,NA
1309_S4C1,1309,l2,l2_sc,gaba_cgpgz,baseline,26,1.31617,-1.09901,NA
1309_S4C1,1309,l2,l2_sc,gaba_cgpgz,baseline,27,1.41528,-1.94187,NA
1309_S4C1,1309,l2,l2_sc,gaba_cgpgz,cgp,1,0.447283,-1.05123,NA
1309_S4C1,1309,l2,l2_sc,gaba_cgpgz,cgp,2,0.0883292,-0.871492,NA
1309_S4C1,1309,l2,l2_sc,gaba_cgpgz,cgp,3,0.784451,0.00617694,NA
1309_S4C1,1309,l2,l2_sc,gaba_cgpgz,cgp,4,0.335447,-0.975565,NA
1309_S4C1,1309,l2,l2_sc,gaba_cgpgz,cgp,5,-0.318159,-0.99673,NA
1309_S4C1,1309,l2,l2_sc,gaba_cgpgz,cgp,6,0.491098,-0.505926,NA
1309_S4C1,1309,l2,l2_sc,gaba_cgpgz,cgp,7,0.421222,-0.501397,NA
1309_S4C1,1309,l2,l2_sc,gaba_cgpgz,cgp,8,0.133829,0.00436499,NA
1309_S4C1,1309,l2,l2_sc,gaba_cgpgz,cgp,9,1.13134,-0.102289,NA
1309_S4C1,1309,l2,l2_sc,gaba_cgpgz,cgp,10,-0.262767,-0.9711,NA
1309_S4C1,1309,l2,l2_sc,gaba_cgpgz,cgp,11,0.595208,0.496994,NA
1309_S4C1,1309,l2,l2_sc,gaba_cgpgz,cgp,12,-0.0928295,-0.973782,NA
1309_S4C1,1309,l2,l2_sc,gaba_cgpgz,cgp,13,-0.792712,-1.76741,NA
1309_S4C1,1309,l2,l2_sc,gaba_cgpgz,cgp,14,0.0766517,-0.0885269,NA
1309_S4C1,1309,l2,l2_sc,gaba_cgpgz,cgp,15,0.47815,-0.0888143,NA
1309_S4C1,1309,l2,l2_sc,gaba_cgpgz,cgp,16,-0.212685,-0.931435,NA
1309_S4C1,1309,l2,l2_sc,gaba_cgpgz,cgp,17,0.942607,0.354809,NA
1309_S4C1,1309,l2,l2_sc,gaba_cgpgz,cgp,18,0.543051,-0.119151,NA
1309_S4C1,1309,l2,l2_sc,gaba_cgpgz,cgp,19,0.0180585,-0.917953,NA
1309_S4C1,1309,l2,l2_sc,gaba_cgpgz,cgp,20,0.922784,0.337962,NA
1309_S4C1,1309,l2,l2_sc,gaba_cgpgz,cgp,21,0.405316,0.243115,NA
1309_S4C1,1309,l2,l2_sc,gaba_cgpgz,cgp,22,0.390781,0.0485191,NA
1309_S4C1,1309,l2,l2_sc,gaba_cgpgz,cgp,23,0.73312,0.0500846,NA
1309_S4C1,1309,l2,l2_sc,gaba_cgpgz,cgp,24,0.0833283,-1.24852,NA
1309_S4C1,1309,l2,l2_sc,gaba_cgpgz,cgp,25,1.03977,0.118642,NA
1309_S4C1,1309,l2,l2_sc,gaba_cgpgz,cgp,26,0.635465,0.171179,NA
1309_S4C1,1309,l2,l2_sc,gaba_cgpgz,cgp,27,0.693885,0.597158,NA
1309_S4C1,1309,l2,l2_sc,gaba_cgpgz,gz,1,0.151747,-0.269384,NA
1309_S4C1,1309,l2,l2_sc,gaba_cgpgz,gz,2,0.636361,-0.00500769,NA
1309_S4C1,1309,l2,l2_sc,gaba_cgpgz,gz,3,0.843873,-0.184401,NA
1309_S4C1,1309,l2,l2_sc,gaba_cgpgz,gz,4,0.424861,-0.436746,NA
1309_S4C1,1309,l2,l2_sc,gaba_cgpgz,gz,5,0.639753,0.0207053,NA
1309_S4C1,1309,l2,l2_sc,gaba_cgpgz,gz,6,0.165413,-0.251254,NA
1309_S4C1,1309,l2,l2_sc,gaba_cgpgz,gz,7,0.0663662,-0.0273838,NA
1309_S4C1,1309,l2,l2_sc,gaba_cgpgz,gz,8,0.398344,0.0159035,NA
1309_S4C1,1309,l2,l2_sc,gaba_cgpgz,gz,9,0.528872,0.0764909,NA
1309_S4C1,1309,l2,l2_sc,gaba_cgpgz,gz,10,0.155678,-0.0243812,NA
1309_S4C1,1309,l2,l2_sc,gaba_cgpgz,gz,11,0.91581,0.289321,NA
1309_S4C1,1309,l2,l2_sc,gaba_cgpgz,gz,12,0.462064,-0.168889,NA
1309_S4C1,1309,l2,l2_sc,gaba_cgpgz,gz,13,0.623973,-0.167693,NA
1309_S4C1,1309,l2,l2_sc,gaba_cgpgz,gz,14,0.487026,-0.0129738,NA
1309_S4C1,1309,l2,l2_sc,gaba_cgpgz,gz,15,0.115887,-0.309709,NA
1309_S4C1,1309,l2,l2_sc,gaba_cgpgz,gz,16,0.60194,-0.228417,NA
1309_S4C1,1309,l2,l2_sc,gaba_cgpgz,gz,17,0.536806,-0.26379,NA
1309_S4C1,1309,l2,l2_sc,gaba_cgpgz,gz,18,0.340772,0.0565467,NA
1309_S4C1,1309,l2,l2_sc,gaba_cgpgz,gz,19,0.255765,-0.189175,NA
1309_S4C1,1309,l2,l2_sc,gaba_cgpgz,gz,20,0.337751,-0.0193927,NA
1309_S4C1,1309,l2,l2_sc,gaba_cgpgz,gz,21,0.81698,0.516384,NA
1309_S4C1,1309,l2,l2_sc,gaba_cgpgz,gz,22,0.210707,-0.388995,NA
1309_S4C1,1309,l2,l2_sc,gaba_cgpgz,gz,23,-0.196668,-0.272561,NA
1309_S4C1,1309,l2,l2_sc,gaba_cgpgz,gz,24,0.172909,-0.0235199,NA
1309_S4C1,1309,l2,l2_sc,gaba_cgpgz,gz,25,0.594988,0.276535,NA
1309_S4C1,1309,l2,l2_sc,gaba_cgpgz,gz,26,0.443933,-0.700412,NA
1309_S4C1,1309,l2,l2_sc,gaba_cgpgz,gz,27,0.559476,0.00441691,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,baseline,1,0.925747,-0.678121,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,baseline,2,0.158906,-0.321897,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,baseline,3,0.371273,-0.44822,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,baseline,4,0.825382,-0.103484,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,baseline,5,0.189083,-0.371187,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,baseline,6,0.231621,-0.0499313,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,baseline,7,0.592851,-0.22307,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,baseline,8,0.705966,-0.162929,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,baseline,9,0.218404,-0.164934,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,baseline,10,0.569349,-0.337648,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,baseline,11,0.620205,-0.308514,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,baseline,12,0.385504,-0.20259,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,baseline,13,0.401338,-0.437352,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,baseline,14,0.656023,-0.391149,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,baseline,15,0.224668,0.304282,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,baseline,16,0.347798,-0.0245295,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,baseline,17,0.683369,-0.276012,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,baseline,18,0.361901,-0.406547,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,baseline,19,0.663596,-0.372272,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,baseline,20,0.615647,-0.372891,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,baseline,21,-0.138449,-0.0955913,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,baseline,22,0.843144,0.500437,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,baseline,23,0.303817,0.00486234,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,baseline,24,1.09831,-0.259879,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,baseline,25,0.8972,-0.291941,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,baseline,26,0.291454,-0.134588,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,baseline,27,1.32163,-0.395779,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,baseline,28,0.757738,-0.148363,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,baseline,29,0.63378,-0.320382,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,cgp,1,1.3339,-0.900473,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,cgp,2,0.396998,-0.560145,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,cgp,3,0.832109,-0.622059,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,cgp,4,0.0381421,-0.742661,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,cgp,5,0.21573,-1.01433,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,cgp,6,0.247949,-0.586575,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,cgp,7,0.523611,-0.759574,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,cgp,8,1.1394,0.269463,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,cgp,9,0.850502,-0.0450332,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,cgp,10,0.557627,-1.06693,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,cgp,11,0.691446,-0.722244,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,cgp,12,1.23524,0.0993827,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,cgp,13,0.0597544,-1.27477,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,cgp,14,0.291032,-0.782777,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,cgp,15,0.47848,-1.11021,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,cgp,16,0.372972,-0.759319,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,cgp,17,0.159916,-0.929965,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,cgp,18,-0.155055,-1.10074,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,cgp,19,0.221284,-1.15134,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,cgp,20,0.49035,0.52904,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,cgp,21,0.0333083,-0.993476,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,cgp,22,0.763944,-1.0435,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,cgp,23,0.00778845,-1.01587,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,cgp,24,0.151658,-0.927804,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,cgp,25,0.639502,-0.414814,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,cgp,26,0.61854,-0.620745,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,cgp,27,0.684507,-1.15388,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,cgp,28,0.392113,-0.792858,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,cgp,29,0.443837,-0.751104,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,gz,1,1.13876,0.664359,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,gz,2,0.494297,0.924654,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,gz,3,1.85177,1.49924,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,gz,4,0.109729,0.274459,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,gz,5,1.05805,1.19688,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,gz,6,0.25879,0.587065,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,gz,7,0.407413,0.335091,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,gz,8,1.05683,0.93793,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,gz,9,0.513156,0.389197,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,gz,10,0.558423,0.503364,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,gz,11,0.367309,0.140673,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,gz,12,0.938648,0.613351,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,gz,13,0.284026,0.131048,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,gz,14,0.386908,0.160421,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,gz,15,1.44446,0.755172,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,gz,16,0.743889,0.390468,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,gz,17,0.644996,0.401395,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,gz,18,1.07049,0.553079,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,gz,19,0.596791,0.38578,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,gz,20,0.253504,0.398594,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,gz,21,0.814183,0.63859,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,gz,22,0.933911,0.461587,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,gz,23,1.1579,0.558348,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,gz,24,1.43368,0.91032,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,gz,25,0.433118,0.494725,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,gz,26,0.300616,0.32993,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,gz,27,1.29633,0.681005,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,gz,28,1.32685,0.660779,NA
180321_S1C1,180321,l2,l2_sc,gaba_cgpgz,gz,29,0.867108,0.594342,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,baseline,1,0.412817,-3.28198,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,baseline,2,0.741857,-1.87942,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,baseline,3,-0.0470247,-2.10804,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,baseline,4,0.38439,-1.90862,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,baseline,5,0.67876,-2.35249,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,baseline,6,1.37312,-1.2434,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,baseline,7,1.02456,-2.11488,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,baseline,8,0.860858,-1.62039,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,baseline,9,0.995686,-0.491666,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,baseline,10,0.223606,-1.96985,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,baseline,11,0.696971,-1.86345,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,baseline,12,1.21264,-1.4332,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,baseline,13,0.256811,-1.55167,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,baseline,14,0.33245,-2.05728,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,baseline,15,1.14546,-1.70053,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,baseline,16,0.985377,-1.8481,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,baseline,17,0.342273,-0.858175,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,baseline,18,1.31959,-1.49127,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,baseline,19,0.529755,-0.635572,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,baseline,20,0.766223,-1.7808,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,baseline,21,1.21273,-1.75959,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,baseline,22,0.4198,-2.136,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,baseline,23,0.253524,-2.04886,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,baseline,24,0.334636,-2.17534,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,baseline,25,0.636481,-1.80623,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,baseline,26,1.3016,-1.26298,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,baseline,27,0.361003,-1.60477,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,baseline,28,0.92315,-1.98489,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,baseline,29,0.663971,-1.93008,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,baseline,30,0.698831,-1.52051,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,cgp,1,0.74021,-2.25979,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,cgp,2,0.611966,-2.10708,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,cgp,3,0.924563,-1.87767,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,cgp,4,-0.130782,-2.00891,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,cgp,5,-0.0199476,-1.81072,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,cgp,6,-0.199712,-2.44093,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,cgp,7,1.18064,-0.685133,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,cgp,8,0.842869,-1.71323,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,cgp,9,1.25058,-1.05061,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,cgp,10,0.351731,-1.81017,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,cgp,11,0.315352,-1.97081,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,cgp,12,0.389939,-1.54741,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,cgp,13,0.753551,-1.16163,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,cgp,14,0.155317,-1.84677,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,cgp,15,0.347713,-0.417317,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,cgp,16,0.188543,-1.26042,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,cgp,17,1.02665,-1.00907,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,cgp,18,0.223163,-1.45169,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,cgp,19,0.769636,-1.06653,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,cgp,20,0.734831,-1.18139,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,cgp,21,0.806855,-1.25877,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,cgp,22,-0.0307928,-2.09642,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,cgp,23,0.151251,-1.85976,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,cgp,24,-0.371437,-1.80075,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,cgp,25,-0.0668287,-1.76266,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,cgp,26,0.467152,-1.75904,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,cgp,27,0.371618,-1.46603,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,cgp,28,0.0603834,-1.93009,NA
